sentido,anio,codigo_ipress,mes,motivo
A_sin_D,2021,00008516,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008519,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008539,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008577,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008652,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008653,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008656,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008660,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008667,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008668,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008685,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008711,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008730,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008746,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008750,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008751,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008786,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008858,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008881,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008906,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008907,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008908,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008909,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008910,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008911,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008912,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008913,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008914,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008915,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008923,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008924,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008925,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008956,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008995,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00008996,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009010,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009029,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009037,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009038,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009040,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009042,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009046,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009047,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009049,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009053,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009054,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009055,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009057,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009059,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009060,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009066,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009067,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009068,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009078,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009083,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009084,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009085,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009086,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009088,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009089,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009090,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009093,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009104,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009116,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009123,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009132,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009144,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009145,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009148,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009153,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009180,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009201,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009202,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009203,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009204,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009215,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009216,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009217,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009218,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009219,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009220,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009221,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009222,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009234,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009250,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009277,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009278,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009288,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009296,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009298,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009300,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009319,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009320,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009379,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009409,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009431,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009437,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009455,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009459,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009469,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009476,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009478,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009483,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009486,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009501,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009502,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009503,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009504,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009505,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009513,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009518,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009591,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009592,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009597,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009598,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009599,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009600,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009604,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009606,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009627,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009641,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009646,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009648,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009659,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009660,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009682,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009683,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009685,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009693,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009696,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009697,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009698,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009706,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009707,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009709,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009710,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009731,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009734,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009747,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009748,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009749,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009750,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009751,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009752,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009760,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009762,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009850,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009886,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009888,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009895,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009898,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009899,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009900,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009917,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009920,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009921,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009922,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009923,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009924,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009925,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009926,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009954,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009957,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009958,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009963,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009964,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009965,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009966,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009967,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009979,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009982,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009988,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00009989,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010007,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010008,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010013,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010014,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010023,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010041,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010063,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010110,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010113,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010136,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010148,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010153,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010160,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010182,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010185,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010191,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010192,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010205,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010222,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010228,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010229,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010230,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010235,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010236,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010243,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010244,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010250,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010251,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010267,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010269,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010270,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010271,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010272,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010273,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010274,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010275,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010276,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010277,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010333,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010344,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010383,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010385,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010394,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010402,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010429,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010439,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010451,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010464,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010467,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010475,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010483,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010487,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010498,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010502,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010515,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010533,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010536,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010557,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010559,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010569,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010571,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010573,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010581,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010603,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010605,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010610,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010669,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010679,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010680,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010688,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010702,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010703,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010704,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010710,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010723,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010739,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010743,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010765,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010776,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010777,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010804,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010815,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010827,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010831,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010834,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010843,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010883,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010900,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010929,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010936,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010937,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010938,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010951,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010966,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010987,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010990,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00010997,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011002,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011003,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011009,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011020,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011023,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011056,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011064,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011065,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011066,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011067,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011068,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011087,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011110,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011113,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011129,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011138,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011149,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011152,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011153,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011154,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011156,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011163,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011166,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011167,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011177,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011182,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011187,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011199,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011200,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011201,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011202,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011204,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011205,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011213,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011214,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011215,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011216,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011217,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011218,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011220,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011225,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011227,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011229,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011230,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011231,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011232,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011234,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011241,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011250,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011260,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011261,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011272,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011337,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011338,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011339,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011346,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011350,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011354,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011358,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011362,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011365,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011369,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011372,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011386,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011395,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011396,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011397,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011398,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011399,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011400,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011401,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011403,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011408,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011409,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011416,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011421,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011426,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011437,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011438,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011443,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011448,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011454,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011458,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011466,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011470,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011485,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011498,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011528,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011547,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011592,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011624,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011626,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011627,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011628,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011661,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011664,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011677,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011733,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011737,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011741,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011743,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011744,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011747,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011750,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011763,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011768,,Código sin D ese año (A nacional vs D filtrado)
A_sin_D,2021,00011769,,Código sin D ese año (A nacional vs D filtrado)
