codigo_ipress,anio,mes,servicios_d,servicios_con_camas_validas,suma_total_camas_d,max_total_camas_d,CA_CAMAS,estado_calidad_a,diferencia_suma_total_camas_d,diferencia_pct_suma_total_camas_d,diferencia_max_total_camas_d,diferencia_pct_max_total_camas_d
00007734,2016,12,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,1,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,2,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,3,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,4,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,5,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,6,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,7,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,8,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,9,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,10,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,11,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2017,12,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,1,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,2,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,3,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,4,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,5,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,6,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,7,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,8,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,9,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,10,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2018,11,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,1,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,2,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,3,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,4,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,5,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,6,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,7,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,8,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,9,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,10,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2019,11,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,1,1,1,41.0,41.0,41.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,2,1,1,43.0,43.0,43.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,3,1,1,44.0,44.0,44.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,4,1,1,48.0,48.0,48.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,5,1,1,26.0,26.0,26.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,6,1,1,9.0,9.0,9.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,7,1,1,9.0,9.0,9.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,8,1,1,48.0,48.0,48.0,UNICA,0.0,0.0,0.0,0.0
00007734,2020,9,1,1,48.0,48.0,48.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,1,1,1,29.0,29.0,29.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,2,1,1,29.0,29.0,29.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,3,1,1,29.0,29.0,29.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,4,1,1,29.0,29.0,29.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,5,1,1,29.0,29.0,29.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,6,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,7,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,8,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,9,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,10,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,11,1,1,25.0,25.0,25.0,UNICA,0.0,0.0,0.0,0.0
00007734,2021,12,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,1,1,1,19.0,19.0,19.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,2,1,1,17.0,17.0,17.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,3,1,1,23.0,23.0,23.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,4,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,5,1,1,28.0,28.0,0.0,UNICA,28.0,,28.0,
00007734,2022,6,1,1,27.0,27.0,27.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,7,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,8,1,1,27.0,27.0,27.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,9,1,1,28.0,28.0,28.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,10,1,1,20.0,20.0,20.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,11,1,1,20.0,20.0,20.0,UNICA,0.0,0.0,0.0,0.0
00007734,2022,12,1,1,20.0,20.0,20.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,1,1,1,21.0,21.0,21.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,2,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,3,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,4,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,5,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,6,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,7,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,8,1,1,24.0,24.0,24.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,9,1,1,30.0,30.0,30.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,10,1,1,32.0,32.0,0.0,UNICA,32.0,,32.0,
00007734,2023,11,1,1,37.0,37.0,37.0,UNICA,0.0,0.0,0.0,0.0
00007734,2023,12,1,1,46.0,46.0,0.0,UNICA,46.0,,46.0,
00007734,2024,1,1,1,46.0,46.0,46.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,2,1,1,46.0,46.0,46.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,3,1,1,45.0,45.0,45.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,4,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,5,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,6,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,7,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,8,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,9,1,1,36.0,36.0,36.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,10,1,1,38.0,38.0,38.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,11,1,1,39.0,39.0,39.0,UNICA,0.0,0.0,0.0,0.0
00007734,2024,12,1,1,40.0,40.0,0.0,UNICA,40.0,,40.0,
00007734,2025,1,1,1,40.0,40.0,0.0,UNICA,40.0,,40.0,
00007734,2025,2,1,1,40.0,40.0,0.0,UNICA,40.0,,40.0,
00007734,2025,3,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,4,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,5,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,6,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,7,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,8,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,9,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,10,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2025,11,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2026,1,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2026,2,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00007734,2026,3,1,1,42.0,42.0,0.0,UNICA,42.0,,42.0,
00008317,2016,1,7,7,56.0,17.0,56.0,UNICA,0.0,0.0,-39.0,-69.64285714285714
00008317,2016,2,7,7,56.0,17.0,56.0,UNICA,0.0,0.0,-39.0,-69.64285714285714
00008317,2016,3,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2016,4,7,7,56.0,17.0,56.0,UNICA,0.0,0.0,-39.0,-69.64285714285714
00008317,2016,5,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2016,6,7,7,56.0,16.0,56.0,UNICA,0.0,0.0,-40.0,-71.42857142857143
00008317,2016,7,7,7,56.0,17.0,56.0,UNICA,0.0,0.0,-39.0,-69.64285714285714
00008317,2016,8,7,7,56.0,17.0,56.0,UNICA,0.0,0.0,-39.0,-69.64285714285714
00008317,2016,9,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2016,10,7,7,54.0,18.0,51.0,UNICA,3.0,5.88235294117647,-33.0,-64.70588235294117
00008317,2016,11,7,7,54.0,18.0,54.0,UNICA,0.0,0.0,-36.0,-66.66666666666666
00008317,2016,12,7,7,55.0,18.0,55.0,UNICA,0.0,0.0,-37.0,-67.27272727272727
00008317,2017,1,7,7,55.0,18.0,55.0,UNICA,0.0,0.0,-37.0,-67.27272727272727
00008317,2017,2,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,3,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,4,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,5,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,6,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,7,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,8,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2017,9,7,7,54.0,16.0,54.0,UNICA,0.0,0.0,-38.0,-70.37037037037037
00008317,2017,10,6,6,44.0,17.0,54.0,UNICA,-10.0,-18.51851851851852,-37.0,-68.51851851851852
00008317,2017,11,6,6,43.0,17.0,54.0,UNICA,-11.0,-20.37037037037037,-37.0,-68.51851851851852
00008317,2017,12,7,7,54.0,17.0,54.0,UNICA,0.0,0.0,-37.0,-68.51851851851852
00008317,2018,1,7,7,53.0,17.0,53.0,UNICA,0.0,0.0,-36.0,-67.9245283018868
00008317,2018,2,7,7,53.0,17.0,53.0,UNICA,0.0,0.0,-36.0,-67.9245283018868
00008317,2018,3,6,6,51.0,17.0,52.0,UNICA,-1.0,-1.9230769230769231,-35.0,-67.3076923076923
00008317,2018,4,6,6,50.0,17.0,52.0,UNICA,-2.0,-3.8461538461538463,-35.0,-67.3076923076923
00008317,2018,5,7,7,53.0,16.0,52.0,UNICA,1.0,1.9230769230769231,-36.0,-69.23076923076923
00008317,2018,6,7,7,53.0,17.0,52.0,UNICA,1.0,1.9230769230769231,-35.0,-67.3076923076923
00008317,2018,7,7,7,53.0,16.0,52.0,UNICA,1.0,1.9230769230769231,-36.0,-69.23076923076923
00008317,2018,8,7,7,52.0,17.0,52.0,UNICA,0.0,0.0,-35.0,-67.3076923076923
00008317,2018,9,7,7,53.0,17.0,53.0,UNICA,0.0,0.0,-36.0,-67.9245283018868
00008317,2018,10,7,7,53.0,17.0,53.0,UNICA,0.0,0.0,-36.0,-67.9245283018868
00008317,2018,11,7,7,53.0,17.0,53.0,UNICA,0.0,0.0,-36.0,-67.9245283018868
00008317,2019,1,7,7,55.0,17.0,55.0,UNICA,0.0,0.0,-38.0,-69.0909090909091
00008317,2019,2,6,6,45.0,18.0,54.0,UNICA,-9.0,-16.666666666666664,-36.0,-66.66666666666666
00008317,2019,3,6,6,46.0,17.0,53.0,UNICA,-7.0,-13.20754716981132,-36.0,-67.9245283018868
00008317,2019,4,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2019,5,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2019,6,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2019,7,7,7,55.0,17.0,55.0,UNICA,0.0,0.0,-38.0,-69.0909090909091
00008317,2019,8,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2019,9,7,7,56.0,17.0,56.0,UNICA,0.0,0.0,-39.0,-69.64285714285714
00008317,2019,10,7,7,56.0,18.0,56.0,UNICA,0.0,0.0,-38.0,-67.85714285714286
00008317,2019,11,7,7,55.0,17.0,55.0,UNICA,0.0,0.0,-38.0,-69.0909090909091
00008317,2020,1,7,7,55.0,17.0,55.0,UNICA,0.0,0.0,-38.0,-69.0909090909091
00008317,2020,2,7,7,55.0,17.0,55.0,UNICA,0.0,0.0,-38.0,-69.0909090909091
00008317,2020,3,6,6,54.0,18.0,55.0,UNICA,-1.0,-1.8181818181818181,-37.0,-67.27272727272727
00008317,2020,4,3,3,43.0,29.0,51.0,UNICA,-8.0,-15.686274509803921,-22.0,-43.13725490196079
00008317,2020,5,2,2,57.0,49.0,58.0,UNICA,-1.0,-1.7241379310344827,-9.0,-15.517241379310345
00008317,2020,6,2,2,53.0,49.0,53.0,UNICA,0.0,0.0,-4.0,-7.547169811320755
00008317,2020,7,1,1,65.0,65.0,69.0,UNICA,-4.0,-5.797101449275362,-4.0,-5.797101449275362
00008317,2020,8,1,1,110.0,110.0,114.0,UNICA,-4.0,-3.508771929824561,-4.0,-3.508771929824561
00008317,2020,9,2,2,120.0,110.0,120.0,UNICA,0.0,0.0,-10.0,-8.333333333333332
00008317,2020,10,6,6,87.0,52.0,87.0,UNICA,0.0,0.0,-35.0,-40.229885057471265
00008317,2020,11,6,6,96.0,54.0,96.0,UNICA,0.0,0.0,-42.0,-43.75
00008317,2020,12,5,5,104.0,64.0,106.0,UNICA,-2.0,-1.8867924528301887,-42.0,-39.62264150943396
00008317,2021,1,5,5,110.0,80.0,110.0,UNICA,0.0,0.0,-30.0,-27.27272727272727
00008317,2021,2,6,6,121.0,80.0,118.0,UNICA,3.0,2.5423728813559325,-38.0,-32.20338983050847
00008317,2021,3,6,6,98.0,60.0,98.0,UNICA,0.0,0.0,-38.0,-38.775510204081634
00008317,2021,4,6,6,98.0,60.0,98.0,UNICA,0.0,0.0,-38.0,-38.775510204081634
00008317,2021,5,6,6,108.0,70.0,108.0,UNICA,0.0,0.0,-38.0,-35.18518518518518
00008317,2021,6,6,6,108.0,70.0,108.0,UNICA,0.0,0.0,-38.0,-35.18518518518518
00008317,2021,7,6,6,108.0,70.0,108.0,UNICA,0.0,0.0,-38.0,-35.18518518518518
00008317,2021,8,6,6,108.0,70.0,108.0,UNICA,0.0,0.0,-38.0,-35.18518518518518
00008317,2021,9,6,6,108.0,70.0,108.0,UNICA,0.0,0.0,-38.0,-35.18518518518518
00008317,2021,10,6,6,108.0,70.0,108.0,UNICA,0.0,0.0,-38.0,-35.18518518518518
00008317,2021,11,6,6,98.0,60.0,98.0,UNICA,0.0,0.0,-38.0,-38.775510204081634
00008317,2021,12,6,6,98.0,60.0,98.0,UNICA,0.0,0.0,-38.0,-38.775510204081634
00008317,2022,1,6,6,76.0,30.0,76.0,UNICA,0.0,0.0,-46.0,-60.526315789473685
00008317,2022,2,6,6,76.0,30.0,76.0,UNICA,0.0,0.0,-46.0,-60.526315789473685
00008317,2022,3,6,6,48.0,17.0,48.0,UNICA,0.0,0.0,-31.0,-64.58333333333334
00008317,2022,4,6,6,48.0,18.0,48.0,UNICA,0.0,0.0,-30.0,-62.5
00008317,2022,5,6,6,48.0,17.0,48.0,UNICA,0.0,0.0,-31.0,-64.58333333333334
00008317,2022,6,6,6,48.0,17.0,48.0,UNICA,0.0,0.0,-31.0,-64.58333333333334
00008317,2022,7,6,6,48.0,18.0,48.0,UNICA,0.0,0.0,-30.0,-62.5
00008317,2022,8,6,6,48.0,18.0,48.0,UNICA,0.0,0.0,-30.0,-62.5
00008317,2022,9,6,6,48.0,17.0,48.0,UNICA,0.0,0.0,-31.0,-64.58333333333334
00008317,2022,10,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2022,11,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2022,12,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,1,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,2,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,3,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,4,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,5,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,6,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2023,7,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,8,6,6,43.0,11.0,43.0,UNICA,0.0,0.0,-32.0,-74.4186046511628
00008317,2023,9,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2023,10,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2023,11,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2023,12,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2024,1,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,2,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,3,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,4,6,6,44.0,12.0,43.0,UNICA,1.0,2.3255813953488373,-31.0,-72.09302325581395
00008317,2024,5,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,6,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,7,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,8,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2024,9,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,10,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,11,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2024,12,6,6,43.0,13.0,43.0,UNICA,0.0,0.0,-30.0,-69.76744186046511
00008317,2025,1,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2025,2,6,6,43.0,11.0,43.0,UNICA,0.0,0.0,-32.0,-74.4186046511628
00008317,2025,3,6,6,43.0,11.0,43.0,UNICA,0.0,0.0,-32.0,-74.4186046511628
00008317,2025,4,6,6,43.0,10.0,43.0,UNICA,0.0,0.0,-33.0,-76.74418604651163
00008317,2025,5,6,6,43.0,10.0,43.0,UNICA,0.0,0.0,-33.0,-76.74418604651163
00008317,2025,6,6,6,43.0,10.0,43.0,UNICA,0.0,0.0,-33.0,-76.74418604651163
00008317,2025,7,6,6,43.0,10.0,43.0,UNICA,0.0,0.0,-33.0,-76.74418604651163
00008317,2025,8,6,6,43.0,11.0,43.0,UNICA,0.0,0.0,-32.0,-74.4186046511628
00008317,2025,9,6,6,43.0,11.0,43.0,UNICA,0.0,0.0,-32.0,-74.4186046511628
00008317,2025,10,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2025,11,6,6,44.0,12.0,43.0,UNICA,1.0,2.3255813953488373,-31.0,-72.09302325581395
00008317,2026,1,6,6,43.0,12.0,43.0,UNICA,0.0,0.0,-31.0,-72.09302325581395
00008317,2026,2,5,5,33.0,11.0,43.0,UNICA,-10.0,-23.25581395348837,-32.0,-74.4186046511628
00008317,2026,3,5,5,32.0,11.0,43.0,UNICA,-11.0,-25.581395348837212,-32.0,-74.4186046511628
00008318,2015,12,7,7,60.0,30.0,58.0,UNICA,2.0,3.4482758620689653,-28.0,-48.275862068965516
00008318,2016,1,5,5,48.0,30.0,47.0,UNICA,1.0,2.127659574468085,-17.0,-36.17021276595745
00008318,2016,2,5,5,45.0,30.0,58.0,UNICA,-13.0,-22.413793103448278,-28.0,-48.275862068965516
00008318,2016,3,7,7,60.0,30.0,59.0,UNICA,1.0,1.694915254237288,-29.0,-49.152542372881356
00008318,2016,4,7,7,58.0,30.0,59.0,UNICA,-1.0,-1.694915254237288,-29.0,-49.152542372881356
00008318,2016,5,7,7,58.0,30.0,59.0,UNICA,-1.0,-1.694915254237288,-29.0,-49.152542372881356
00008318,2016,6,7,7,58.0,30.0,58.0,UNICA,0.0,0.0,-28.0,-48.275862068965516
00008318,2016,7,7,7,58.0,30.0,58.0,UNICA,0.0,0.0,-28.0,-48.275862068965516
00008318,2016,8,7,7,58.0,30.0,58.0,UNICA,0.0,0.0,-28.0,-48.275862068965516
00008318,2016,9,6,6,55.0,30.0,57.0,UNICA,-2.0,-3.508771929824561,-27.0,-47.368421052631575
00008318,2016,10,6,6,55.0,30.0,46.0,UNICA,9.0,19.565217391304348,-16.0,-34.78260869565217
00008318,2016,11,6,6,55.0,30.0,58.0,UNICA,-3.0,-5.172413793103448,-28.0,-48.275862068965516
00008318,2016,12,6,6,55.0,30.0,57.0,UNICA,-2.0,-3.508771929824561,-27.0,-47.368421052631575
00008318,2017,1,4,4,49.0,30.0,57.0,UNICA,-8.0,-14.035087719298245,-27.0,-47.368421052631575
00008318,2017,2,6,6,55.0,30.0,57.0,UNICA,-2.0,-3.508771929824561,-27.0,-47.368421052631575
00008318,2017,3,4,4,49.0,30.0,55.0,UNICA,-6.0,-10.909090909090908,-25.0,-45.45454545454545
00008318,2017,4,7,7,56.0,30.0,55.0,UNICA,1.0,1.8181818181818181,-25.0,-45.45454545454545
00008318,2017,5,7,7,56.0,30.0,57.0,UNICA,-1.0,-1.7543859649122806,-27.0,-47.368421052631575
00008318,2017,6,7,7,56.0,30.0,57.0,UNICA,-1.0,-1.7543859649122806,-27.0,-47.368421052631575
00008318,2017,7,7,7,56.0,29.0,56.0,UNICA,0.0,0.0,-27.0,-48.214285714285715
00008318,2017,8,7,7,56.0,29.0,57.0,UNICA,-1.0,-1.7543859649122806,-28.0,-49.122807017543856
00008318,2017,9,7,7,56.0,29.0,56.0,UNICA,0.0,0.0,-27.0,-48.214285714285715
00008318,2017,10,7,7,56.0,29.0,56.0,UNICA,0.0,0.0,-27.0,-48.214285714285715
00008318,2017,11,7,7,56.0,28.0,56.0,UNICA,0.0,0.0,-28.0,-50.0
00008318,2017,12,7,7,54.0,26.0,54.0,UNICA,0.0,0.0,-28.0,-51.85185185185185
00008318,2018,1,7,7,55.0,27.0,55.0,UNICA,0.0,0.0,-28.0,-50.90909090909091
00008318,2018,2,7,7,55.0,27.0,55.0,UNICA,0.0,0.0,-28.0,-50.90909090909091
00008318,2018,3,7,7,55.0,27.0,55.0,UNICA,0.0,0.0,-28.0,-50.90909090909091
00008318,2018,4,6,6,54.0,29.0,46.0,UNICA,8.0,17.391304347826086,-17.0,-36.95652173913043
00008318,2018,5,6,6,54.0,29.0,46.0,UNICA,8.0,17.391304347826086,-17.0,-36.95652173913043
00008318,2018,6,7,7,57.0,29.0,46.0,UNICA,11.0,23.91304347826087,-17.0,-36.95652173913043
00008318,2018,7,7,7,57.0,29.0,46.0,UNICA,11.0,23.91304347826087,-17.0,-36.95652173913043
00008318,2018,8,7,7,57.0,29.0,46.0,UNICA,11.0,23.91304347826087,-17.0,-36.95652173913043
00008318,2018,9,7,7,57.0,29.0,46.0,UNICA,11.0,23.91304347826087,-17.0,-36.95652173913043
00008318,2018,10,6,6,50.0,29.0,46.0,UNICA,4.0,8.695652173913043,-17.0,-36.95652173913043
00008318,2018,11,6,6,50.0,29.0,46.0,UNICA,4.0,8.695652173913043,-17.0,-36.95652173913043
00008318,2019,1,7,7,50.0,29.0,46.0,UNICA,4.0,8.695652173913043,-17.0,-36.95652173913043
00008318,2019,2,5,5,24.0,9.0,46.0,UNICA,-22.0,-47.82608695652174,-37.0,-80.43478260869566
00008318,2019,3,3,3,13.0,7.0,57.0,UNICA,-44.0,-77.19298245614034,-50.0,-87.71929824561403
00008318,2019,4,4,4,42.0,29.0,57.0,UNICA,-15.0,-26.31578947368421,-28.0,-49.122807017543856
00008318,2019,5,6,6,55.0,29.0,57.0,UNICA,-2.0,-3.508771929824561,-28.0,-49.122807017543856
00008318,2019,6,6,6,48.0,29.0,58.0,UNICA,-10.0,-17.24137931034483,-29.0,-50.0
00008318,2019,7,7,7,57.0,29.0,57.0,UNICA,0.0,0.0,-28.0,-49.122807017543856
00008318,2019,8,6,6,50.0,29.0,57.0,UNICA,-7.0,-12.280701754385964,-28.0,-49.122807017543856
00008318,2019,9,7,7,57.0,27.0,57.0,UNICA,0.0,0.0,-30.0,-52.63157894736842
00008318,2019,10,7,7,60.0,29.0,60.0,UNICA,0.0,0.0,-31.0,-51.66666666666667
00008318,2019,11,7,7,60.0,29.0,60.0,UNICA,0.0,0.0,-31.0,-51.66666666666667
00008318,2020,1,7,7,59.0,24.0,59.0,UNICA,0.0,0.0,-35.0,-59.32203389830508
00008318,2020,2,6,6,55.0,28.0,59.0,UNICA,-4.0,-6.779661016949152,-31.0,-52.54237288135594
