codigo_ipress,anio,mes,_archivo,_registro,variable,anterior,actual,diferencia
00007795,2018,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,22558,CA_MEDICOS_TOTAL,12.0,24.0,12.0
00007874,2016,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1423,CA_MEDICOS_TOTAL,10.0,21.0,11.0
00008024,2019,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,22431,CA_MEDICOS_TOTAL,80.0,195.0,115.0
00008024,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,29827,CA_MEDICOS_TOTAL,20.0,85.0,65.0
00008108,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,4612,CA_MEDICOS_TOTAL,9.0,25.0,16.0
00008215,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37763,CA_MEDICOS_TOTAL,45.0,99.0,54.0
00008215,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,14505,CA_MEDICOS_TOTAL,45.0,112.0,67.0
00008271,2021,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,35226,CA_MEDICOS_TOTAL,14.0,34.0,20.0
00008281,2019,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,15212,CA_MEDICOS_TOTAL,181.0,0.0,-181.0
00008281,2019,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,18376,CA_MEDICOS_TOTAL,0.0,175.0,175.0
00008281,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,5792,CA_MEDICOS_TOTAL,81.0,0.0,-81.0
00008281,2021,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,7692,CA_MEDICOS_TOTAL,0.0,47.0,47.0
00008281,2024,4,data\raw\Capacidad\ConsultaA_2024_v22.csv,12273,CA_MEDICOS_TOTAL,122.0,6199.0,6077.0
00008281,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,32521,CA_MEDICOS_TOTAL,52.0,132.0,80.0
00008281,2025,12,data\raw\Capacidad\ConsultaA_2025_v22.csv,50383,CA_MEDICOS_TOTAL,121.0,1286.0,1165.0
00008281,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,31442,CA_MEDICOS_TOTAL,39.0,82.0,43.0
00008281,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,16338,CA_MEDICOS_TOTAL,36.0,0.0,-36.0
00008325,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,6834,CA_MEDICOS_TOTAL,72.0,0.0,-72.0
00008325,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,6106,CA_MEDICOS_TOTAL,0.0,73.0,73.0
00008325,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37750,CA_MEDICOS_TOTAL,80.0,361.0,281.0
00008353,2017,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,3974,CA_MEDICOS_TOTAL,106.0,1006.0,900.0
00008378,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16515,CA_MEDICOS_TOTAL,6.0,23.0,17.0
00008398,2016,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1578,CA_MEDICOS_TOTAL,11.0,175.0,164.0
00008398,2019,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,10544,CA_MEDICOS_TOTAL,114.0,237.0,123.0
00008516,2024,6,data\raw\Capacidad\ConsultaA_2024_v22.csv,23127,CA_MEDICOS_TOTAL,35.0,73.0,38.0
00008516,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,23690,CA_MEDICOS_TOTAL,35.0,73.0,38.0
00008519,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,41835,CA_MEDICOS_TOTAL,12.0,25.0,13.0
00008539,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16344,CA_MEDICOS_TOTAL,26.0,54.0,28.0
00008564,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,15833,CA_MEDICOS_TOTAL,113.0,303.0,190.0
00008577,2015,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,307,CA_MEDICOS_TOTAL,305.0,0.0,-305.0
00008577,2015,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,309,CA_MEDICOS_TOTAL,0.0,301.0,301.0
00008577,2015,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,306,CA_MEDICOS_TOTAL,301.0,0.0,-301.0
00008577,2015,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,305,CA_MEDICOS_TOTAL,0.0,299.0,299.0
00008577,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1869,CA_MEDICOS_TOTAL,298.0,0.0,-298.0
00008577,2016,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1868,CA_MEDICOS_TOTAL,0.0,293.0,293.0
00008577,2017,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,4281,CA_MEDICOS_TOTAL,301.0,0.0,-301.0
00008577,2017,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,4275,CA_MEDICOS_TOTAL,0.0,270.0,270.0
00008577,2018,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,928,CA_MEDICOS_TOTAL,276.0,0.0,-276.0
00008577,2018,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8480,CA_MEDICOS_TOTAL,0.0,276.0,276.0
00008577,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13367,CA_MEDICOS_TOTAL,276.0,0.0,-276.0
00008577,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,19949,CA_MEDICOS_TOTAL,0.0,309.0,309.0
00008577,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6710,CA_MEDICOS_TOTAL,365.0,0.0,-365.0
00008577,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,9712,CA_MEDICOS_TOTAL,0.0,363.0,363.0
00008577,2020,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,40701,CA_MEDICOS_TOTAL,86.0,339.0,253.0
00008577,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,7550,CA_MEDICOS_TOTAL,164.0,374.0,210.0
00008577,2021,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,24779,CA_MEDICOS_TOTAL,104.0,383.0,279.0
00008577,2023,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,728,CA_MEDICOS_TOTAL,98.0,332.0,234.0
00008653,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,16402,CA_MEDICOS_TOTAL,15.0,32.0,17.0
00008653,2021,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,16635,CA_MEDICOS_TOTAL,17.0,41.0,24.0
00008730,2020,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,13213,CA_MEDICOS_TOTAL,3.0,15.0,12.0
00008730,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,50490,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00008746,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,20637,CA_MEDICOS_TOTAL,310.0,738.0,428.0
00008750,2019,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,10208,CA_MEDICOS_TOTAL,318.0,1056.0,738.0
00008750,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,2688,CA_MEDICOS_TOTAL,13.0,73.0,60.0
00008750,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,9183,CA_MEDICOS_TOTAL,10.0,108.0,98.0
00008750,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,35437,CA_MEDICOS_TOTAL,7.0,118.0,111.0
00008750,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,20363,CA_MEDICOS_TOTAL,5.0,113.0,108.0
00008750,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,1517,CA_MEDICOS_TOTAL,4.0,103.0,99.0
00008786,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,7453,CA_MEDICOS_TOTAL,47.0,101.0,54.0
00009010,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,7560,CA_MEDICOS_TOTAL,20.0,45.0,25.0
00009010,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,11243,CA_MEDICOS_TOTAL,6.0,23.0,17.0
00009042,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,22442,CA_MEDICOS_TOTAL,83.0,177.0,94.0
00009042,2021,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,23185,CA_MEDICOS_TOTAL,48.0,209.0,161.0
00009042,2021,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,36465,CA_MEDICOS_TOTAL,87.0,208.0,121.0
00009042,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16122,CA_MEDICOS_TOTAL,47.0,177.0,130.0
00009053,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,1425,CA_MEDICOS_TOTAL,59.0,0.0,-59.0
00009053,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,4481,CA_MEDICOS_TOTAL,0.0,53.0,53.0
00009054,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,20751,CA_MEDICOS_TOTAL,4.0,34.0,30.0
00009054,2025,4,data\raw\Capacidad\ConsultaA_2025_v22.csv,566,CA_MEDICOS_TOTAL,33.0,0.0,-33.0
00009054,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,567,CA_MEDICOS_TOTAL,0.0,29.0,29.0
00009068,2021,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,15625,CA_MEDICOS_TOTAL,14.0,41.0,27.0
00009093,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,42591,CA_MEDICOS_TOTAL,3.0,15.0,12.0
00009093,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,18716,CA_MEDICOS_TOTAL,3.0,15.0,12.0
00009116,2018,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,2454,CA_MEDICOS_TOTAL,214.0,470.0,256.0
00009116,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11508,CA_MEDICOS_TOTAL,214.0,480.0,266.0
00009116,2019,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,9472,CA_MEDICOS_TOTAL,221.0,470.0,249.0
00009116,2019,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33006,CA_MEDICOS_TOTAL,226.0,0.0,-226.0
00009116,2019,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,24054,CA_MEDICOS_TOTAL,0.0,226.0,226.0
00009116,2020,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34331,CA_MEDICOS_TOTAL,27.0,230.0,203.0
00009145,2019,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,26245,CA_MEDICOS_TOTAL,4.0,19.0,15.0
00009145,2021,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,25344,CA_MEDICOS_TOTAL,6.0,30.0,24.0
00009234,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,57403,CA_MEDICOS_TOTAL,14.0,31.0,17.0
00009288,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,17202,CA_MEDICOS_TOTAL,2.0,50.0,48.0
00009288,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,24010,CA_MEDICOS_TOTAL,24.0,50.0,26.0
00009319,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,7993,CA_MEDICOS_TOTAL,44.0,88.0,44.0
00009319,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,29368,CA_MEDICOS_TOTAL,19.0,41.0,22.0
00009591,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,37272,CA_MEDICOS_TOTAL,12.0,29.0,17.0
00009598,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,11229,CA_MEDICOS_TOTAL,3.0,13.0,10.0
00009599,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,5478,CA_MEDICOS_TOTAL,9.0,25.0,16.0
00009606,2020,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,10,CA_MEDICOS_TOTAL,12.0,28.0,16.0
00009606,2021,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,6191,CA_MEDICOS_TOTAL,10.0,27.0,17.0
00009606,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,37003,CA_MEDICOS_TOTAL,12.0,36.0,24.0
00009620,2019,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30650,CA_MEDICOS_TOTAL,92.0,0.0,-92.0
00009627,2020,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,37581,CA_MEDICOS_TOTAL,3.0,13.0,10.0
00009645,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,28217,CA_MEDICOS_TOTAL,2.0,14.0,12.0
00009682,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,19032,CA_MEDICOS_TOTAL,441.0,882.0,441.0
00009685,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32331,CA_MEDICOS_TOTAL,12.0,24.0,12.0
00009748,2023,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,23874,CA_MEDICOS_TOTAL,12.0,24.0,12.0
00009749,2021,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,11123,CA_MEDICOS_TOTAL,9.0,26.0,17.0
00009749,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,19971,CA_MEDICOS_TOTAL,12.0,33.0,21.0
00009749,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,53723,CA_MEDICOS_TOTAL,12.0,33.0,21.0
00009749,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,8452,CA_MEDICOS_TOTAL,8.0,22.0,14.0
00010060,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,2676,CA_MEDICOS_TOTAL,9.0,22.0,13.0
00010060,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,47749,CA_MEDICOS_TOTAL,8.0,18.0,10.0
00010190,2017,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,9575,CA_MEDICOS_TOTAL,5.0,42.0,37.0
00010190,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,17955,CA_MEDICOS_TOTAL,11.0,31.0,20.0
00010228,2017,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,4641,CA_MEDICOS_TOTAL,4.0,28.0,24.0
00010244,2017,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,5836,CA_MEDICOS_TOTAL,20.0,62.0,42.0
00010244,2018,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,348,CA_MEDICOS_TOTAL,36.0,107.0,71.0
00010251,2023,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,5020,CA_MEDICOS_TOTAL,121.0,246.0,125.0
00010251,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,12369,CA_MEDICOS_TOTAL,246.0,6860.0,6614.0
00010251,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,35350,CA_MEDICOS_TOTAL,7.0,114.0,107.0
00010267,2019,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,19136,CA_MEDICOS_TOTAL,14.0,28.0,14.0
00010439,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37866,CA_MEDICOS_TOTAL,11.0,35.0,24.0
00010464,2017,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,5525,CA_MEDICOS_TOTAL,31.0,74.0,43.0
00010505,2016,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2588,CA_MEDICOS_TOTAL,9.0,30.0,21.0
00010559,2020,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,32675,CA_MEDICOS_TOTAL,22.0,0.0,-22.0
00010559,2020,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,32676,CA_MEDICOS_TOTAL,0.0,29.0,29.0
00010777,2017,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,6376,CA_MEDICOS_TOTAL,5.0,28.0,23.0
00010777,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,402,CA_MEDICOS_TOTAL,9.0,19.0,10.0
00010883,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,25990,CA_MEDICOS_TOTAL,53.0,143.0,90.0
00010964,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,18884,CA_MEDICOS_TOTAL,12.0,40.0,28.0
00011009,2020,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,24786,CA_MEDICOS_TOTAL,12.0,30.0,18.0
00011056,2016,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2455,CA_MEDICOS_TOTAL,9.0,24.0,15.0
00011087,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16043,CA_MEDICOS_TOTAL,30.0,60.0,30.0
00011154,2017,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,5591,CA_MEDICOS_TOTAL,4.0,16.0,12.0
00011154,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,13358,CA_MEDICOS_TOTAL,12.0,0.0,-12.0
00011154,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,22772,CA_MEDICOS_TOTAL,0.0,13.0,13.0
00011154,2023,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,22467,CA_MEDICOS_TOTAL,13.0,0.0,-13.0
00011214,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,15244,CA_MEDICOS_TOTAL,23.0,47.0,24.0
00011214,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,43892,CA_MEDICOS_TOTAL,34.0,87.0,53.0
00011214,2026,4,data\raw\Capacidad\ConsultaA_2026_v13.csv,31553,CA_MEDICOS_TOTAL,24.0,65.0,41.0
00011241,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,14133,CA_MEDICOS_TOTAL,8.0,47.0,39.0
00011241,2020,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,29153,CA_MEDICOS_TOTAL,4.0,47.0,43.0
00011241,2021,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,34326,CA_MEDICOS_TOTAL,4.0,35.0,31.0
00011241,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,8293,CA_MEDICOS_TOTAL,4.0,35.0,31.0
00011339,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,17111,CA_MEDICOS_TOTAL,15.0,51.0,36.0
00011339,2024,10,data\raw\Capacidad\ConsultaA_2024_v22.csv,19774,CA_MEDICOS_TOTAL,14.0,51.0,37.0
00011386,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,5990,CA_MEDICOS_TOTAL,5.0,17.0,12.0
00011386,2019,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,18330,CA_MEDICOS_TOTAL,5.0,20.0,15.0
00011386,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25678,CA_MEDICOS_TOTAL,12.0,25.0,13.0
00011386,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,38480,CA_MEDICOS_TOTAL,15.0,35.0,20.0
00011395,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,31463,CA_MEDICOS_TOTAL,3.0,13.0,10.0
00011397,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,1376,CA_MEDICOS_TOTAL,5.0,17.0,12.0
00011397,2020,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,12333,CA_MEDICOS_TOTAL,9.0,20.0,11.0
00011408,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8943,CA_MEDICOS_TOTAL,11.0,26.0,15.0
00011466,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,23399,CA_MEDICOS_TOTAL,30.0,70.0,40.0
00011498,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,8583,CA_MEDICOS_TOTAL,5.0,15.0,10.0
00011659,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,1613,CA_MEDICOS_TOTAL,14.0,0.0,-14.0
00011659,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,3359,CA_MEDICOS_TOTAL,0.0,14.0,14.0
00011659,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,11967,CA_MEDICOS_TOTAL,14.0,0.0,-14.0
00011659,2019,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,20069,CA_MEDICOS_TOTAL,0.0,15.0,15.0
00011737,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,1899,CA_MEDICOS_TOTAL,30.0,63.0,33.0
00011794,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,35185,CA_MEDICOS_TOTAL,10.0,27.0,17.0
00011803,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,15567,CA_MEDICOS_TOTAL,10.0,20.0,10.0
00011803,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,26,CA_MEDICOS_TOTAL,4.0,30.0,26.0
00011833,2016,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2716,CA_MEDICOS_TOTAL,11.0,35.0,24.0
00011833,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,2503,CA_MEDICOS_TOTAL,12.0,24.0,12.0
00011833,2019,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,18707,CA_MEDICOS_TOTAL,14.0,37.0,23.0
00011833,2020,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,5525,CA_MEDICOS_TOTAL,16.0,34.0,18.0
00011833,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,7974,CA_MEDICOS_TOTAL,11.0,37.0,26.0
00011833,2021,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,26892,CA_MEDICOS_TOTAL,13.0,31.0,18.0
00011833,2021,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,35670,CA_MEDICOS_TOTAL,11.0,32.0,21.0
00011833,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,10023,CA_MEDICOS_TOTAL,11.0,32.0,21.0
00011833,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19588,CA_MEDICOS_TOTAL,7.0,18.0,11.0
00011833,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37509,CA_MEDICOS_TOTAL,6.0,21.0,15.0
00011833,2024,5,data\raw\Capacidad\ConsultaA_2024_v22.csv,29625,CA_MEDICOS_TOTAL,7.0,21.0,14.0
00012020,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,16846,CA_MEDICOS_TOTAL,4.0,27.0,23.0
00012020,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30869,CA_MEDICOS_TOTAL,16.0,54.0,38.0
00012206,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,15392,CA_MEDICOS_TOTAL,4.0,26.0,22.0
00012206,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,11995,CA_MEDICOS_TOTAL,26.0,52.0,26.0
00012219,2021,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,28959,CA_MEDICOS_TOTAL,56.0,99999.0,99943.0
00012220,2025,8,data\raw\Capacidad\ConsultaA_2025_v22.csv,39229,CA_MEDICOS_TOTAL,4.0,27.0,23.0
00012243,2023,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,39552,CA_MEDICOS_TOTAL,15.0,60.0,45.0
00012243,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,11213,CA_MEDICOS_TOTAL,80.0,756.0,676.0
00012243,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,8445,CA_MEDICOS_TOTAL,28.0,59.0,31.0
00012261,2025,10,data\raw\Capacidad\ConsultaA_2025_v22.csv,55495,CA_MEDICOS_TOTAL,12.0,33.0,21.0
00012261,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,27645,CA_MEDICOS_TOTAL,8.0,33.0,25.0
00012267,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,18738,CA_MEDICOS_TOTAL,7.0,20.0,13.0
00012267,2020,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34842,CA_MEDICOS_TOTAL,18.0,37.0,19.0
00012272,2020,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,39463,CA_MEDICOS_TOTAL,22.0,67.0,45.0
00012301,2018,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,3504,CA_MEDICOS_TOTAL,49.0,108.0,59.0
00012301,2025,7,data\raw\Capacidad\ConsultaA_2025_v22.csv,35414,CA_MEDICOS_TOTAL,14.0,28.0,14.0
00012301,2025,12,data\raw\Capacidad\ConsultaA_2025_v22.csv,60187,CA_MEDICOS_TOTAL,23.0,68.0,45.0
00012666,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,23984,CA_MEDICOS_TOTAL,14.0,345.0,331.0
00012671,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,10553,CA_MEDICOS_TOTAL,43.0,0.0,-43.0
00012671,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,1673,CA_MEDICOS_TOTAL,33.0,84.0,51.0
00012765,2016,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,3203,CA_MEDICOS_TOTAL,24.0,53.0,29.0
00012765,2017,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,6851,CA_MEDICOS_TOTAL,24.0,60.0,36.0
