codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00003027,2019,1,0,0,0,1,PUNO,EL COLLAO,CAPASO,GOBIERNO REGIONAL,I-1,CHUA,3027,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,3387,3973326411983837138,2019,1,210502,PUNO,EL COLLAO,CAPASO,GOBIERNO REGIONAL,I-1,3027,CHUA,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00006636,2019,1,0,0,0,1,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,COPA GRANDE,6636,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,4012,8952610810199768262,2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,6636,COPA GRANDE,4,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,3,2,AMBIGUA,0
00001513,2019,1,0,0,0,1,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD LA MERCED,1513,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,4443,7159833402870165211,2019,1,20204,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,1513,PUESTO DE SALUD LA MERCED,3,2,0,0,1,0,1,0,0,0,0,0,0,3,0,1,3,2,AMBIGUA,0
00001497,2019,1,0,0,0,1,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUASTA,1497,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,4444,14845285012972115753,2019,1,20509,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,1497,PUESTO DE SALUD HUASTA,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,AMBIGUA,0
00001755,2019,1,0,0,0,2,ANCASH,OCROS,OCROS,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD OCROS,1755,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,4483,6961074346279851469,2019,1,21401,ANCASH,OCROS,OCROS,GOBIERNO REGIONAL,I-2,1755,PUESTO DE SALUD OCROS,6,6,0,0,1,0,2,1,0,0,1,2,0,2,2,0,3,2,AMBIGUA,0
00001541,2019,2,0,1,0,1,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,2,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,5207,10789887394174053628,2019,2,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,1,1,0,0,0,1,0,3,0,1,2,2,AMBIGUA,0
00001541,2019,2,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,2,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,5254,15633468081938448940,2019,2,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00001541,2019,7,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,7,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6016,8529156049952408262,2019,7,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,2,1,0,0,0,1,0,3,0,0,2,2,AMBIGUA,0
00001541,2019,7,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,7,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6017,1485122160579009906,2019,7,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00001508,2019,5,2,2,0,2,ANCASH,AIJA,AIJA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD AIJA,1508,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6066,4896867553440178318,2019,5,20201,ANCASH,AIJA,AIJA,GOBIERNO REGIONAL,I-3,1508,CENTRO DE SALUD AIJA,3,6,2,2,0,0,2,1,0,0,0,2,0,5,2,1,2,2,AMBIGUA,0
00001508,2019,5,5,1,0,1,ANCASH,AIJA,AIJA,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD AIJA,1508,2019,5,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6067,10042247506731742611,2019,5,20201,ANCASH,AIJA,AIJA,GOBIERNO REGIONAL,I-3,1508,CENTRO DE SALUD AIJA,1,1,5,1,0,0,1,2,0,1,0,3,0,7,1,2,2,2,AMBIGUA,0
00008281,2019,7,0,0,0,0,LIMA,LIMA,LIMA,PRIVADO,II-2,CLUB DE LA SALUD,8281,2019,7,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6396,5496532636334672218,2019,7,150101,LIMA,LIMA,LIMA,PRIVADO,II-2,8281,CLUB DE LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,AMBIGUA,0
00008281,2019,7,67,145,0,62,LIMA,LIMA,LIMA,PRIVADO,II-2,CLUB DE LA SALUD,8281,2019,7,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6397,4352888333290347385,2019,7,150101,LIMA,LIMA,LIMA,PRIVADO,II-2,8281,CLUB DE LA SALUD,21,42,67,145,0,0,62,10,2,2,21,13,3,109,1,0,2,2,AMBIGUA,0
00001495,2019,6,0,0,0,1,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD RACRACHACA,1495,2019,6,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,7983,10857658396174461071,2019,6,20504,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-1,1495,PUESTO DE SALUD RACRACHACA,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,AMBIGUA,0
00001495,2019,6,0,0,0,1,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD RACRACHACA,1495,2019,6,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,7984,4892694324413697187,2019,6,20504,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-1,1495,PUESTO DE SALUD RACRACHACA,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,AMBIGUA,0
00003027,2019,4,0,0,0,0,PUNO,EL COLLAO,CAPASO,GOBIERNO REGIONAL,I-1,CHUA,3027,2019,4,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,11922,15740384535320496341,2019,4,210502,PUNO,EL COLLAO,CAPASO,GOBIERNO REGIONAL,I-1,3027,CHUA,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00003027,2019,4,0,0,0,1,PUNO,EL COLLAO,CAPASO,GOBIERNO REGIONAL,I-1,CHUA,3027,2019,4,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,11923,7702202299868397576,2019,4,210502,PUNO,EL COLLAO,CAPASO,GOBIERNO REGIONAL,I-1,3027,CHUA,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00003036,2019,3,0,1,0,2,PUNO,EL COLLAO,ILAVE,GOBIERNO REGIONAL,I-3,CHECCA,3036,2019,3,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,12148,10453227087961786044,2019,3,210501,PUNO,EL COLLAO,ILAVE,GOBIERNO REGIONAL,I-3,3036,CHECCA,6,8,0,1,1,0,2,2,1,1,0,1,0,2,1,0,2,2,AMBIGUA,0
00003036,2019,3,0,0,0,1,PUNO,EL COLLAO,ILAVE,GOBIERNO REGIONAL,I-3,CHECCA,3036,2019,3,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,12149,3687288855949960719,2019,3,210501,PUNO,EL COLLAO,ILAVE,GOBIERNO REGIONAL,I-3,3036,CHECCA,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00001541,2019,10,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,10,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,20370,14191202411201005510,2019,10,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,2,1,0,0,0,1,0,3,0,0,2,2,AMBIGUA,0
00001541,2019,10,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,10,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,20371,1264092032469106,2019,10,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00003497,2019,9,2,0,0,1,AYACUCHO,CANGALLO,CANGALLO,GOBIERNO REGIONAL,I-1,PUTICA,3497,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23273,4645326689660176658,2019,9,50201,AYACUCHO,CANGALLO,CANGALLO,GOBIERNO REGIONAL,I-1,3497,PUTICA,5,4,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,AMBIGUA,0
00003497,2019,9,2,0,0,1,AYACUCHO,CANGALLO,CANGALLO,GOBIERNO REGIONAL,I-1,PUTICA,3497,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23274,6334927850738055025,2019,9,50201,AYACUCHO,CANGALLO,CANGALLO,GOBIERNO REGIONAL,I-1,3497,PUTICA,5,3,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,AMBIGUA,0
00003909,2019,9,0,1,0,1,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-3,NUEVO OCCORO,3909,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23636,16837118044201492683,2019,9,90113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-3,3909,NUEVO OCCORO,4,5,0,1,0,0,1,1,0,0,0,2,0,4,0,1,2,2,AMBIGUA,0
00003909,2019,9,0,1,0,2,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-3,NUEVO OCCORO,3909,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23637,14574677906539119812,2019,9,90113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-3,3909,NUEVO OCCORO,4,6,0,1,1,0,2,1,0,0,0,2,0,3,0,1,2,2,AMBIGUA,0
00012644,2019,9,0,0,0,1,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-1,OCCORO VIEJO,12644,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23638,3949211671206806960,2019,9,90113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-1,12644,OCCORO VIEJO,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00012644,2019,9,0,0,0,0,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-1,OCCORO VIEJO,12644,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23639,10353669565699802372,2019,9,90113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,GOBIERNO REGIONAL,I-1,12644,OCCORO VIEJO,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00012106,2019,3,5,5,0,1,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,CLINICA MEDICA PRIMAVERA,12106,2019,3,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23644,7710339231102782365,2019,3,150117,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,12106,CLINICA MEDICA PRIMAVERA,5,5,5,5,0,0,1,0,1,0,1,3,1,4,4,0,2,2,AMBIGUA,0
00012106,2019,3,4,3,0,1,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,CLINICA MEDICA PRIMAVERA,12106,2019,3,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,23645,12069534528885605739,2019,3,150117,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-E,12106,CLINICA MEDICA PRIMAVERA,4,2,4,3,3,0,1,1,1,0,1,4,2,3,1,0,2,2,AMBIGUA,0
00001541,2019,12,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,24363,4758303705711317279,2019,12,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,2,1,0,0,0,1,0,3,0,0,2,2,AMBIGUA,0
00001541,2019,12,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,24364,2846028520922723171,2019,12,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00005349,2019,12,53,18,0,33,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,GOBIERNO REGIONAL,II-1,HOSPITAL DE APOYO LEONCIO PRADO,5349,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,24586,15522415823486029734,2019,12,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,GOBIERNO REGIONAL,II-1,5349,HOSPITAL DE APOYO LEONCIO PRADO,16,16,53,18,0,0,33,2,1,2,0,15,2,68,3,4,2,2,AMBIGUA,0
00012633,2019,12,57,245,0,103,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,CLINICA JAVIER PRADO,12633,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,26549,1803587525172959812,2019,12,150131,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,12633,CLINICA JAVIER PRADO,75,65,57,245,0,0,103,0,0,0,0,6,3,111,0,0,3,2,AMBIGUA,0
00005349,2019,12,53,18,0,33,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,GOBIERNO REGIONAL,II-1,HOSPITAL DE APOYO LEONCIO PRADO,5349,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,27574,11506303740829589261,2019,12,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,GOBIERNO REGIONAL,II-1,5349,HOSPITAL DE APOYO LEONCIO PRADO,16,16,53,18,0,0,33,2,1,2,0,15,2,66,3,4,2,2,AMBIGUA,0
00001541,2019,9,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,28270,3112464767185684469,2019,9,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,2,1,0,0,0,1,0,3,0,0,2,2,AMBIGUA,0
00001541,2019,9,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,9,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,28271,9222493649935107993,2019,9,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00000722,2019,12,0,2,0,7,JUNIN,HUANCAYO,SAN AGUSTIN,GOBIERNO REGIONAL,I-3,SAN AGUSTIN DE CAJAS,722,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30255,15342621392597805244,2019,12,120129,JUNIN,HUANCAYO,SAN AGUSTIN,GOBIERNO REGIONAL,I-3,722,SAN AGUSTIN DE CAJAS,12,15,0,2,1,0,7,1,1,0,0,4,0,5,3,0,2,2,AMBIGUA,0
00000722,2019,12,0,2,0,7,JUNIN,HUANCAYO,SAN AGUSTIN,GOBIERNO REGIONAL,I-3,SAN AGUSTIN DE CAJAS,722,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30257,4626600979339593463,2019,12,120129,JUNIN,HUANCAYO,SAN AGUSTIN,GOBIERNO REGIONAL,I-3,722,SAN AGUSTIN DE CAJAS,12,15,0,2,1,0,7,1,1,0,0,4,0,5,4,0,2,2,AMBIGUA,0
00000845,2019,12,0,1,0,6,HUANUCO,DOS DE MAYO,PACHAS,GOBIERNO REGIONAL,I-3,PACHAS,845,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30359,8593108243134892299,2019,12,100313,HUANUCO,DOS DE MAYO,PACHAS,GOBIERNO REGIONAL,I-3,845,PACHAS,23,44,0,1,0,0,6,2,1,0,0,4,0,11,0,1,2,2,AMBIGUA,0
00007732,2019,12,64,42,0,76,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNO REGIONAL,II-2,HOSPITAL REGIONAL MOQUEGUA,7732,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30493,697711732944743439,2019,12,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNO REGIONAL,II-2,7732,HOSPITAL REGIONAL MOQUEGUA,13,18,64,42,0,0,76,2,3,3,2,17,6,133,7,2,2,2,AMBIGUA,0
00012633,2019,12,57,245,0,103,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,CLINICA JAVIER PRADO,12633,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30997,1803587525172959812,2019,12,150131,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,12633,CLINICA JAVIER PRADO,75,65,57,245,0,0,103,0,0,0,0,6,3,111,0,0,3,2,AMBIGUA,0
00000446,2019,6,0,0,0,2,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,CUBANTIA,446,2019,6,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,31840,14451250243683658027,2019,6,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,446,CUBANTIA,7,9,0,0,0,0,2,1,1,0,0,2,0,4,0,0,3,2,AMBIGUA,0
00000446,2019,6,0,0,0,1,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,CUBANTIA,446,2019,6,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,31995,9647680497696262506,2019,6,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,446,CUBANTIA,7,9,0,0,0,0,1,1,1,0,0,2,0,5,0,0,3,2,AMBIGUA,0
00000845,2019,12,0,1,0,6,HUANUCO,DOS DE MAYO,PACHAS,GOBIERNO REGIONAL,I-3,PACHAS,845,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,32636,8380559446080154012,2019,12,100313,HUANUCO,DOS DE MAYO,PACHAS,GOBIERNO REGIONAL,I-3,845,PACHAS,23,44,0,1,0,0,6,2,1,0,0,4,0,14,0,1,2,2,AMBIGUA,0
00001541,2019,11,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,11,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,32827,17773571699198485284,2019,11,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,2,1,0,0,0,1,0,3,0,0,2,2,AMBIGUA,0
00001541,2019,11,0,1,0,2,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD ACOCHACA,1541,2019,11,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,32828,13163268548210709680,2019,11,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,8,5,0,1,0,0,2,1,0,0,0,2,0,7,2,2,2,2,AMBIGUA,0
00000446,2019,6,0,0,0,2,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,CUBANTIA,446,2019,6,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,32996,14451250243683658027,2019,6,120606,JUNIN,SATIPO,PANGOA,GOBIERNO REGIONAL,I-2,446,CUBANTIA,7,9,0,0,0,0,2,1,1,0,0,2,0,4,0,0,3,2,AMBIGUA,0
00001558,2019,1,0,0,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUANCHAC,1558,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33362,11372470746802872801,2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,1,0,0,0,0,0,2,1,0,0,0,1,0,3,1,0,6,2,AMBIGUA,0
00001558,2019,1,0,1,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUANCHAC,1558,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33363,5399519078469529559,2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,4,4,0,1,0,0,2,1,0,0,0,2,0,5,0,0,6,2,AMBIGUA,0
00001513,2019,1,0,1,0,1,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,PUESTO DE SALUD LA MERCED,1513,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33415,12585283852534785543,2019,1,20204,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,1513,PUESTO DE SALUD LA MERCED,3,2,0,1,1,0,1,0,0,0,0,0,0,3,0,1,3,2,AMBIGUA,0
00001497,2019,1,0,1,0,1,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUASTA,1497,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33431,16966628864205117157,2019,1,20509,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,1497,PUESTO DE SALUD HUASTA,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,2,AMBIGUA,0
00007732,2019,12,64,38,0,74,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNO REGIONAL,II-2,HOSPITAL REGIONAL MOQUEGUA,7732,2019,12,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33464,6734301245949666832,2019,12,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNO REGIONAL,II-2,7732,HOSPITAL REGIONAL MOQUEGUA,13,18,64,38,0,0,74,2,3,3,2,17,6,133,7,2,2,2,AMBIGUA,0
00001755,2019,1,0,1,0,2,ANCASH,OCROS,OCROS,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD OCROS,1755,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33476,7369232450654144305,2019,1,21401,ANCASH,OCROS,OCROS,GOBIERNO REGIONAL,I-2,1755,PUESTO DE SALUD OCROS,6,6,0,1,1,0,2,1,0,0,1,2,0,2,2,0,3,2,AMBIGUA,0
00001558,2019,1,0,0,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUANCHAC,1558,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33576,11372470746802872801,2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,1,0,0,0,0,0,2,1,0,0,0,1,0,3,1,0,6,2,AMBIGUA,0
00001558,2019,1,0,1,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUANCHAC,1558,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33577,5399519078469529559,2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,4,4,0,1,0,0,2,1,0,0,0,2,0,5,0,0,6,2,AMBIGUA,0
00001558,2019,1,0,0,0,2,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD HUANCHAC,1558,2019,1,True,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,33626,11372470746802872801,2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,1,0,0,0,0,0,2,1,0,0,0,1,0,3,1,0,6,2,AMBIGUA,0
