codigo_ipress,anio,mes,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00001749,2021,11,3,1,DUPLICADO_EXACTO,2
00001749,2023,10,2,1,DUPLICADO_EXACTO,1
00001749,2024,4,3,1,DUPLICADO_EXACTO,2
00001751,2022,12,2,1,DUPLICADO_EXACTO,1
00001752,2022,12,2,1,DUPLICADO_EXACTO,1
00001753,2022,12,2,1,DUPLICADO_EXACTO,1
00001754,2020,9,2,1,DUPLICADO_EXACTO,1
00001754,2022,4,2,1,DUPLICADO_EXACTO,1
00001754,2022,7,3,1,DUPLICADO_EXACTO,2
00001754,2022,8,4,1,DUPLICADO_EXACTO,3
00001754,2022,9,2,1,DUPLICADO_EXACTO,1
00001754,2022,10,2,1,DUPLICADO_EXACTO,1
00001754,2022,11,3,1,DUPLICADO_EXACTO,2
00001754,2022,12,4,1,DUPLICADO_EXACTO,3
00001754,2023,3,3,1,DUPLICADO_EXACTO,2
00001754,2023,6,3,1,DUPLICADO_EXACTO,2
00001755,2021,11,2,1,DUPLICADO_EXACTO,1
00001755,2023,10,2,1,DUPLICADO_EXACTO,1
00001755,2024,4,2,1,DUPLICADO_EXACTO,1
00001755,2025,6,2,1,DUPLICADO_EXACTO,1
00001755,2025,9,2,1,DUPLICADO_EXACTO,1
00001755,2025,11,2,1,DUPLICADO_EXACTO,1
00001755,2026,1,2,1,DUPLICADO_EXACTO,1
00001755,2026,5,3,1,DUPLICADO_EXACTO,2
00001756,2019,1,3,1,DUPLICADO_EXACTO,2
00001756,2020,2,2,1,DUPLICADO_EXACTO,1
00001756,2021,11,3,1,DUPLICADO_EXACTO,2
00001756,2023,10,2,1,DUPLICADO_EXACTO,1
00001756,2024,4,3,1,DUPLICADO_EXACTO,2
00001756,2025,5,2,1,DUPLICADO_EXACTO,1
00001756,2025,6,2,1,DUPLICADO_EXACTO,1
00001756,2025,9,2,1,DUPLICADO_EXACTO,1
00001756,2025,11,2,1,DUPLICADO_EXACTO,1
00001756,2026,5,3,1,DUPLICADO_EXACTO,2
00001757,2019,1,3,1,DUPLICADO_EXACTO,2
00001757,2020,2,2,1,DUPLICADO_EXACTO,1
00001757,2021,11,3,1,DUPLICADO_EXACTO,2
00001757,2023,10,2,1,DUPLICADO_EXACTO,1
00001757,2024,4,3,1,DUPLICADO_EXACTO,2
00001757,2025,5,2,1,DUPLICADO_EXACTO,1
00001757,2025,6,2,1,DUPLICADO_EXACTO,1
00001757,2025,11,2,1,DUPLICADO_EXACTO,1
00001757,2026,1,2,1,DUPLICADO_EXACTO,1
00001758,2019,1,3,1,DUPLICADO_EXACTO,2
00001758,2020,2,2,1,DUPLICADO_EXACTO,1
00001758,2021,11,2,1,DUPLICADO_EXACTO,1
00001758,2023,10,2,1,DUPLICADO_EXACTO,1
00001758,2024,4,3,1,DUPLICADO_EXACTO,2
00001758,2025,5,2,1,DUPLICADO_EXACTO,1
00001758,2025,9,2,1,DUPLICADO_EXACTO,1
00001758,2026,1,2,1,DUPLICADO_EXACTO,1
00001758,2026,5,3,1,DUPLICADO_EXACTO,2
00001759,2019,1,2,1,DUPLICADO_EXACTO,1
00001759,2021,11,3,1,DUPLICADO_EXACTO,2
00001759,2023,10,2,1,DUPLICADO_EXACTO,1
00001759,2024,4,2,1,DUPLICADO_EXACTO,1
00001759,2025,5,2,1,DUPLICADO_EXACTO,1
00001759,2025,6,2,1,DUPLICADO_EXACTO,1
00001759,2025,9,2,1,DUPLICADO_EXACTO,1
00001759,2025,11,2,1,DUPLICADO_EXACTO,1
00001759,2026,1,2,1,DUPLICADO_EXACTO,1
00001759,2026,5,3,1,DUPLICADO_EXACTO,2
00001760,2019,1,2,1,DUPLICADO_EXACTO,1
00001760,2020,2,2,1,DUPLICADO_EXACTO,1
00001760,2021,11,3,1,DUPLICADO_EXACTO,2
00001760,2023,10,2,1,DUPLICADO_EXACTO,1
00001760,2024,4,3,1,DUPLICADO_EXACTO,2
00001760,2025,5,2,1,DUPLICADO_EXACTO,1
00001760,2025,6,2,1,DUPLICADO_EXACTO,1
00001760,2025,9,2,1,DUPLICADO_EXACTO,1
00001760,2025,11,2,1,DUPLICADO_EXACTO,1
00001760,2026,1,2,1,DUPLICADO_EXACTO,1
00001760,2026,5,3,1,DUPLICADO_EXACTO,2
00001761,2019,1,4,1,DUPLICADO_EXACTO,3
00001761,2020,2,2,1,DUPLICADO_EXACTO,1
00001761,2021,11,3,1,DUPLICADO_EXACTO,2
00001761,2023,10,2,1,DUPLICADO_EXACTO,1
00001761,2024,4,2,1,DUPLICADO_EXACTO,1
00001761,2025,5,2,1,DUPLICADO_EXACTO,1
00001761,2025,6,2,1,DUPLICADO_EXACTO,1
00001761,2025,9,2,1,DUPLICADO_EXACTO,1
00001761,2025,11,2,1,DUPLICADO_EXACTO,1
00001761,2026,1,2,1,DUPLICADO_EXACTO,1
00001761,2026,5,3,1,DUPLICADO_EXACTO,2
00001762,2019,1,3,1,DUPLICADO_EXACTO,2
00001762,2020,2,2,1,DUPLICADO_EXACTO,1
00001762,2021,11,3,1,DUPLICADO_EXACTO,2
00001762,2023,10,2,1,DUPLICADO_EXACTO,1
00001762,2024,4,2,1,DUPLICADO_EXACTO,1
00001762,2025,5,2,1,DUPLICADO_EXACTO,1
00001762,2025,6,2,1,DUPLICADO_EXACTO,1
00001762,2025,9,2,1,DUPLICADO_EXACTO,1
00001762,2025,11,2,1,DUPLICADO_EXACTO,1
00001762,2026,1,2,1,DUPLICADO_EXACTO,1
00001762,2026,5,3,1,DUPLICADO_EXACTO,2
00001763,2019,1,2,1,DUPLICADO_EXACTO,1
00001763,2021,11,2,1,DUPLICADO_EXACTO,1
00001763,2023,10,2,1,DUPLICADO_EXACTO,1
00001763,2024,4,3,1,DUPLICADO_EXACTO,2
00001763,2025,5,2,1,DUPLICADO_EXACTO,1
00001763,2025,9,2,1,DUPLICADO_EXACTO,1
00001763,2025,11,2,1,DUPLICADO_EXACTO,1
00001763,2026,1,2,1,DUPLICADO_EXACTO,1
00001763,2026,5,3,1,DUPLICADO_EXACTO,2
00001764,2019,1,3,1,DUPLICADO_EXACTO,2
00001764,2020,2,2,1,DUPLICADO_EXACTO,1
00001764,2021,11,3,1,DUPLICADO_EXACTO,2
00001764,2023,10,2,1,DUPLICADO_EXACTO,1
00001764,2024,4,3,1,DUPLICADO_EXACTO,2
00001764,2025,5,2,1,DUPLICADO_EXACTO,1
00001764,2025,6,2,1,DUPLICADO_EXACTO,1
00001764,2025,9,2,1,DUPLICADO_EXACTO,1
00001764,2025,11,2,1,DUPLICADO_EXACTO,1
00001764,2026,1,2,1,DUPLICADO_EXACTO,1
00001764,2026,5,3,1,DUPLICADO_EXACTO,2
00001766,2020,5,2,1,DUPLICADO_EXACTO,1
00001766,2024,1,3,1,DUPLICADO_EXACTO,2
00001767,2020,5,2,1,DUPLICADO_EXACTO,1
00001767,2024,1,3,1,DUPLICADO_EXACTO,2
00001768,2020,5,2,1,DUPLICADO_EXACTO,1
00001768,2024,1,3,1,DUPLICADO_EXACTO,2
00001769,2020,5,2,1,DUPLICADO_EXACTO,1
00001769,2024,1,3,1,DUPLICADO_EXACTO,2
00001770,2020,5,2,1,DUPLICADO_EXACTO,1
00001770,2024,1,3,1,DUPLICADO_EXACTO,2
00001771,2019,7,3,1,DUPLICADO_EXACTO,2
00001771,2020,1,3,1,DUPLICADO_EXACTO,2
00001771,2020,2,2,1,DUPLICADO_EXACTO,1
00001771,2020,3,4,1,DUPLICADO_EXACTO,3
00001771,2020,4,4,1,DUPLICADO_EXACTO,3
00001771,2023,8,2,1,DUPLICADO_EXACTO,1
00001771,2023,9,2,1,DUPLICADO_EXACTO,1
00001771,2023,10,2,1,DUPLICADO_EXACTO,1
00001772,2020,5,2,1,DUPLICADO_EXACTO,1
00001773,2020,5,2,1,DUPLICADO_EXACTO,1
00001773,2024,1,3,1,DUPLICADO_EXACTO,2
00001774,2020,5,2,1,DUPLICADO_EXACTO,1
00001774,2024,1,3,1,DUPLICADO_EXACTO,2
00001775,2019,7,2,1,DUPLICADO_EXACTO,1
00001775,2020,2,2,1,DUPLICADO_EXACTO,1
00001775,2020,3,3,1,DUPLICADO_EXACTO,2
00001775,2020,4,4,1,DUPLICADO_EXACTO,3
00001775,2023,8,2,1,DUPLICADO_EXACTO,1
00001775,2023,9,2,1,DUPLICADO_EXACTO,1
00001775,2023,10,2,1,DUPLICADO_EXACTO,1
00001775,2025,4,2,1,DUPLICADO_EXACTO,1
00001776,2019,7,2,1,DUPLICADO_EXACTO,1
00001776,2020,3,3,1,DUPLICADO_EXACTO,2
00001776,2020,4,4,1,DUPLICADO_EXACTO,3
00001776,2023,8,2,1,DUPLICADO_EXACTO,1
00001776,2023,9,2,1,DUPLICADO_EXACTO,1
00001776,2023,10,2,1,DUPLICADO_EXACTO,1
00001776,2025,4,2,1,DUPLICADO_EXACTO,1
00001777,2020,1,2,1,DUPLICADO_EXACTO,1
00001777,2020,3,3,1,DUPLICADO_EXACTO,2
00001777,2023,8,2,1,DUPLICADO_EXACTO,1
00001777,2023,9,2,1,DUPLICADO_EXACTO,1
00001777,2023,10,2,1,DUPLICADO_EXACTO,1
00001778,2020,1,3,1,DUPLICADO_EXACTO,2
00001778,2020,2,2,1,DUPLICADO_EXACTO,1
00001778,2020,3,3,1,DUPLICADO_EXACTO,2
00001778,2020,4,4,1,DUPLICADO_EXACTO,3
00001778,2023,8,2,1,DUPLICADO_EXACTO,1
00001778,2023,9,2,1,DUPLICADO_EXACTO,1
00001778,2023,10,2,1,DUPLICADO_EXACTO,1
00001779,2020,1,2,1,DUPLICADO_EXACTO,1
00001779,2020,3,4,1,DUPLICADO_EXACTO,3
00001779,2023,8,2,1,DUPLICADO_EXACTO,1
00001779,2023,9,2,1,DUPLICADO_EXACTO,1
00001779,2023,10,2,1,DUPLICADO_EXACTO,1
00001780,2020,1,2,1,DUPLICADO_EXACTO,1
00001780,2020,3,4,1,DUPLICADO_EXACTO,3
00001781,2020,1,2,1,DUPLICADO_EXACTO,1
00001781,2020,2,2,1,DUPLICADO_EXACTO,1
00001781,2020,3,3,1,DUPLICADO_EXACTO,2
00001781,2020,4,4,1,DUPLICADO_EXACTO,3
00001781,2023,8,2,1,DUPLICADO_EXACTO,1
00001781,2023,9,2,1,DUPLICADO_EXACTO,1
00001781,2023,10,2,1,DUPLICADO_EXACTO,1
00001782,2020,1,2,1,DUPLICADO_EXACTO,1
00001782,2020,3,3,1,DUPLICADO_EXACTO,2
00001783,2019,10,2,1,DUPLICADO_EXACTO,1
00001783,2020,1,2,1,DUPLICADO_EXACTO,1
00001783,2021,5,2,1,DUPLICADO_EXACTO,1
00001783,2021,6,2,1,DUPLICADO_EXACTO,1
00001783,2021,7,2,1,DUPLICADO_EXACTO,1
00001783,2021,9,2,1,DUPLICADO_EXACTO,1
00001783,2021,10,2,1,DUPLICADO_EXACTO,1
00001783,2021,11,2,1,DUPLICADO_EXACTO,1
00001783,2022,1,4,1,DUPLICADO_EXACTO,3
00001783,2022,3,3,1,DUPLICADO_EXACTO,2
00001783,2022,5,2,1,DUPLICADO_EXACTO,1
00001783,2022,6,2,1,DUPLICADO_EXACTO,1
00001783,2022,7,3,1,DUPLICADO_EXACTO,2
00001783,2022,8,2,1,DUPLICADO_EXACTO,1
00001783,2022,9,2,1,DUPLICADO_EXACTO,1
00001783,2022,11,2,1,DUPLICADO_EXACTO,1
00001783,2022,12,2,1,DUPLICADO_EXACTO,1
00001783,2023,2,2,1,DUPLICADO_EXACTO,1
00001783,2023,4,2,1,DUPLICADO_EXACTO,1
00001783,2023,5,2,1,DUPLICADO_EXACTO,1
00001783,2023,6,2,1,DUPLICADO_EXACTO,1
00001783,2023,7,2,1,DUPLICADO_EXACTO,1
00001783,2025,3,2,1,DUPLICADO_EXACTO,1
00001783,2025,4,3,1,DUPLICADO_EXACTO,2
00001783,2025,5,4,1,DUPLICADO_EXACTO,3
00001783,2025,6,2,1,DUPLICADO_EXACTO,1
00001783,2025,7,2,1,DUPLICADO_EXACTO,1
00001784,2021,5,2,1,DUPLICADO_EXACTO,1
00001784,2021,6,2,1,DUPLICADO_EXACTO,1
00001784,2021,7,2,1,DUPLICADO_EXACTO,1
00001784,2021,9,2,1,DUPLICADO_EXACTO,1
00001784,2021,10,2,1,DUPLICADO_EXACTO,1
00001784,2021,11,2,1,DUPLICADO_EXACTO,1
00001784,2022,1,4,1,DUPLICADO_EXACTO,3
00001784,2022,3,3,1,DUPLICADO_EXACTO,2
00001784,2022,5,2,1,DUPLICADO_EXACTO,1
00001784,2022,6,2,1,DUPLICADO_EXACTO,1
00001784,2022,7,3,1,DUPLICADO_EXACTO,2
00001784,2022,8,2,1,DUPLICADO_EXACTO,1
00001784,2022,9,2,1,DUPLICADO_EXACTO,1
00001784,2022,11,2,1,DUPLICADO_EXACTO,1
00001784,2022,12,2,1,DUPLICADO_EXACTO,1
00001784,2023,2,2,1,DUPLICADO_EXACTO,1
00001784,2023,4,2,1,DUPLICADO_EXACTO,1
00001784,2023,5,2,1,DUPLICADO_EXACTO,1
00001784,2023,6,2,1,DUPLICADO_EXACTO,1
00001784,2023,7,2,1,DUPLICADO_EXACTO,1
00001784,2023,9,2,1,DUPLICADO_EXACTO,1
00001784,2023,11,2,1,DUPLICADO_EXACTO,1
00001784,2024,1,2,1,DUPLICADO_EXACTO,1
00001784,2024,2,4,1,DUPLICADO_EXACTO,3
00001784,2024,3,2,1,DUPLICADO_EXACTO,1
00001784,2024,4,2,1,DUPLICADO_EXACTO,1
00001784,2025,3,2,1,DUPLICADO_EXACTO,1
00001784,2025,4,3,1,DUPLICADO_EXACTO,2
00001784,2025,5,4,1,DUPLICADO_EXACTO,3
00001784,2025,6,2,1,DUPLICADO_EXACTO,1
00001784,2025,7,2,1,DUPLICADO_EXACTO,1
00001785,2019,4,2,1,DUPLICADO_EXACTO,1
00001785,2020,5,2,1,DUPLICADO_EXACTO,1
00001785,2024,1,3,1,DUPLICADO_EXACTO,2
00001786,2021,5,2,1,DUPLICADO_EXACTO,1
00001786,2021,6,2,1,DUPLICADO_EXACTO,1
00001786,2021,7,2,1,DUPLICADO_EXACTO,1
00001786,2021,9,2,1,DUPLICADO_EXACTO,1
00001786,2021,10,2,1,DUPLICADO_EXACTO,1
00001786,2021,11,2,1,DUPLICADO_EXACTO,1
00001786,2022,1,4,1,DUPLICADO_EXACTO,3
00001786,2022,3,3,1,DUPLICADO_EXACTO,2
00001786,2022,5,2,1,DUPLICADO_EXACTO,1
00001786,2022,6,2,1,DUPLICADO_EXACTO,1
00001786,2022,7,3,1,DUPLICADO_EXACTO,2
00001786,2022,8,2,1,DUPLICADO_EXACTO,1
00001786,2022,9,2,1,DUPLICADO_EXACTO,1
00001786,2022,11,2,1,DUPLICADO_EXACTO,1
00001786,2022,12,2,1,DUPLICADO_EXACTO,1
00001786,2023,2,2,1,DUPLICADO_EXACTO,1
00001786,2023,4,2,1,DUPLICADO_EXACTO,1
00001786,2023,5,2,1,DUPLICADO_EXACTO,1
00001786,2023,6,2,1,DUPLICADO_EXACTO,1
00001786,2023,7,2,1,DUPLICADO_EXACTO,1
00001786,2023,9,2,1,DUPLICADO_EXACTO,1
00001786,2023,11,2,1,DUPLICADO_EXACTO,1
00001786,2024,1,2,1,DUPLICADO_EXACTO,1
00001786,2024,2,4,1,DUPLICADO_EXACTO,3
00001786,2024,3,2,1,DUPLICADO_EXACTO,1
00001786,2024,4,2,1,DUPLICADO_EXACTO,1
00001786,2025,3,2,1,DUPLICADO_EXACTO,1
00001787,2021,5,2,1,DUPLICADO_EXACTO,1
00001787,2021,6,2,1,DUPLICADO_EXACTO,1
00001787,2021,7,2,1,DUPLICADO_EXACTO,1
00001787,2021,10,2,1,DUPLICADO_EXACTO,1
00001787,2021,11,2,1,DUPLICADO_EXACTO,1
00001787,2022,1,4,1,DUPLICADO_EXACTO,3
00001787,2022,3,3,1,DUPLICADO_EXACTO,2
00001787,2022,5,2,1,DUPLICADO_EXACTO,1
00001787,2022,6,2,1,DUPLICADO_EXACTO,1
00001787,2022,7,3,1,DUPLICADO_EXACTO,2
00001787,2022,8,2,1,DUPLICADO_EXACTO,1
00001787,2022,9,2,1,DUPLICADO_EXACTO,1
00001787,2022,11,2,1,DUPLICADO_EXACTO,1
00001787,2022,12,2,1,DUPLICADO_EXACTO,1
00001787,2023,2,2,1,DUPLICADO_EXACTO,1
00001787,2023,4,2,1,DUPLICADO_EXACTO,1
00001787,2023,5,2,1,DUPLICADO_EXACTO,1
00001787,2023,6,2,1,DUPLICADO_EXACTO,1
00001787,2023,7,2,1,DUPLICADO_EXACTO,1
00001787,2023,9,2,1,DUPLICADO_EXACTO,1
00001787,2023,11,2,1,DUPLICADO_EXACTO,1
00001787,2024,1,2,1,DUPLICADO_EXACTO,1
00001787,2024,2,4,1,DUPLICADO_EXACTO,3
00001787,2024,3,2,1,DUPLICADO_EXACTO,1
00001787,2024,4,2,1,DUPLICADO_EXACTO,1
00001787,2025,3,2,1,DUPLICADO_EXACTO,1
00001787,2025,4,3,1,DUPLICADO_EXACTO,2
00001787,2025,5,4,1,DUPLICADO_EXACTO,3
00001787,2025,6,2,1,DUPLICADO_EXACTO,1
00001787,2025,7,2,1,DUPLICADO_EXACTO,1
00001788,2023,9,2,1,DUPLICADO_EXACTO,1
00001788,2023,11,2,1,DUPLICADO_EXACTO,1
00001788,2024,1,2,1,DUPLICADO_EXACTO,1
00001788,2024,2,4,1,DUPLICADO_EXACTO,3
00001788,2024,3,2,1,DUPLICADO_EXACTO,1
00001788,2024,4,2,1,DUPLICADO_EXACTO,1
00001788,2025,3,2,1,DUPLICADO_EXACTO,1
00001788,2025,5,4,1,DUPLICADO_EXACTO,3
00001788,2025,6,2,1,DUPLICADO_EXACTO,1
00001788,2025,7,2,1,DUPLICADO_EXACTO,1
00001789,2021,5,2,1,DUPLICADO_EXACTO,1
00001789,2021,6,2,1,DUPLICADO_EXACTO,1
00001789,2021,7,2,1,DUPLICADO_EXACTO,1
00001789,2021,9,2,1,DUPLICADO_EXACTO,1
00001789,2021,10,2,1,DUPLICADO_EXACTO,1
00001789,2021,11,2,1,DUPLICADO_EXACTO,1
00001789,2022,1,4,1,DUPLICADO_EXACTO,3
00001789,2022,3,3,1,DUPLICADO_EXACTO,2
00001789,2022,5,2,1,DUPLICADO_EXACTO,1
00001789,2022,6,2,1,DUPLICADO_EXACTO,1
00001789,2022,7,3,1,DUPLICADO_EXACTO,2
00001789,2022,8,2,1,DUPLICADO_EXACTO,1
00001789,2023,5,2,1,DUPLICADO_EXACTO,1
00001789,2023,6,2,1,DUPLICADO_EXACTO,1
00001789,2023,7,2,1,DUPLICADO_EXACTO,1
00001789,2023,9,2,1,DUPLICADO_EXACTO,1
00001789,2023,11,2,1,DUPLICADO_EXACTO,1
00001789,2024,1,2,1,DUPLICADO_EXACTO,1
00001789,2024,2,4,1,DUPLICADO_EXACTO,3
00001789,2024,3,2,1,DUPLICADO_EXACTO,1
00001789,2024,4,2,1,DUPLICADO_EXACTO,1
00001789,2025,3,2,1,DUPLICADO_EXACTO,1
00001789,2025,4,3,1,DUPLICADO_EXACTO,2
00001789,2025,5,4,1,DUPLICADO_EXACTO,3
00001789,2025,6,2,1,DUPLICADO_EXACTO,1
00001789,2025,7,2,1,DUPLICADO_EXACTO,1
00001790,2020,5,2,1,DUPLICADO_EXACTO,1
00001790,2024,1,3,1,DUPLICADO_EXACTO,2
00001792,2021,5,2,1,DUPLICADO_EXACTO,1
00001792,2021,6,2,1,DUPLICADO_EXACTO,1
00001792,2021,7,2,1,DUPLICADO_EXACTO,1
00001792,2021,9,2,1,DUPLICADO_EXACTO,1
00001792,2021,10,2,1,DUPLICADO_EXACTO,1
00001792,2021,11,2,1,DUPLICADO_EXACTO,1
00001792,2022,1,4,1,DUPLICADO_EXACTO,3
00001792,2022,3,3,1,DUPLICADO_EXACTO,2
00001792,2022,5,2,1,DUPLICADO_EXACTO,1
00001792,2022,6,2,1,DUPLICADO_EXACTO,1
00001792,2022,7,3,1,DUPLICADO_EXACTO,2
00001792,2022,8,2,1,DUPLICADO_EXACTO,1
00001792,2022,9,2,1,DUPLICADO_EXACTO,1
00001792,2022,11,2,1,DUPLICADO_EXACTO,1
00001792,2022,12,2,1,DUPLICADO_EXACTO,1
00001792,2023,2,2,1,DUPLICADO_EXACTO,1
00001792,2023,4,2,1,DUPLICADO_EXACTO,1
00001792,2023,5,2,1,DUPLICADO_EXACTO,1
00001792,2023,6,2,1,DUPLICADO_EXACTO,1
00001792,2023,7,2,1,DUPLICADO_EXACTO,1
00001792,2023,9,2,1,DUPLICADO_EXACTO,1
00001792,2023,11,2,1,DUPLICADO_EXACTO,1
00001792,2024,1,2,1,DUPLICADO_EXACTO,1
00001792,2024,2,4,1,DUPLICADO_EXACTO,3
00001792,2024,3,2,1,DUPLICADO_EXACTO,1
00001792,2024,4,2,1,DUPLICADO_EXACTO,1
00001792,2025,3,2,1,DUPLICADO_EXACTO,1
00001792,2025,4,3,1,DUPLICADO_EXACTO,2
00001792,2025,5,4,1,DUPLICADO_EXACTO,3
00001792,2025,6,2,1,DUPLICADO_EXACTO,1
00001792,2025,7,2,1,DUPLICADO_EXACTO,1
00001793,2021,6,2,1,DUPLICADO_EXACTO,1
00001793,2021,10,2,1,DUPLICADO_EXACTO,1
00001793,2021,11,2,1,DUPLICADO_EXACTO,1
00001793,2022,1,4,1,DUPLICADO_EXACTO,3
00001793,2022,3,3,1,DUPLICADO_EXACTO,2
00001793,2022,5,2,1,DUPLICADO_EXACTO,1
00001793,2022,6,2,1,DUPLICADO_EXACTO,1
00001793,2022,7,3,1,DUPLICADO_EXACTO,2
00001793,2022,8,2,1,DUPLICADO_EXACTO,1
00001793,2022,9,2,1,DUPLICADO_EXACTO,1
00001793,2022,11,2,1,DUPLICADO_EXACTO,1
00001793,2022,12,2,1,DUPLICADO_EXACTO,1
00001793,2023,2,2,1,DUPLICADO_EXACTO,1
00001793,2023,4,2,1,DUPLICADO_EXACTO,1
00001793,2023,5,2,1,DUPLICADO_EXACTO,1
00001793,2023,6,2,1,DUPLICADO_EXACTO,1
00001793,2023,9,2,1,DUPLICADO_EXACTO,1
00001793,2023,11,2,1,DUPLICADO_EXACTO,1
00001793,2024,1,2,1,DUPLICADO_EXACTO,1
00001793,2024,2,4,1,DUPLICADO_EXACTO,3
00001793,2024,3,2,1,DUPLICADO_EXACTO,1
00001793,2024,4,2,1,DUPLICADO_EXACTO,1
00001793,2025,3,2,1,DUPLICADO_EXACTO,1
00001793,2025,4,3,1,DUPLICADO_EXACTO,2
00001793,2025,5,4,1,DUPLICADO_EXACTO,3
00001793,2025,6,2,1,DUPLICADO_EXACTO,1
00001793,2025,7,2,1,DUPLICADO_EXACTO,1
00001794,2019,4,2,1,DUPLICADO_EXACTO,1
00001794,2021,5,2,1,DUPLICADO_EXACTO,1
00001794,2021,6,2,1,DUPLICADO_EXACTO,1
00001794,2021,7,2,1,DUPLICADO_EXACTO,1
00001794,2021,9,2,1,DUPLICADO_EXACTO,1
00001794,2021,10,2,1,DUPLICADO_EXACTO,1
00001794,2021,11,2,1,DUPLICADO_EXACTO,1
00001794,2022,1,4,1,DUPLICADO_EXACTO,3
00001794,2022,3,3,1,DUPLICADO_EXACTO,2
00001794,2022,5,2,1,DUPLICADO_EXACTO,1
00001794,2022,6,2,1,DUPLICADO_EXACTO,1
00001794,2022,7,3,1,DUPLICADO_EXACTO,2
00001794,2022,8,2,1,DUPLICADO_EXACTO,1
00001794,2022,9,2,1,DUPLICADO_EXACTO,1
00001794,2022,11,2,1,DUPLICADO_EXACTO,1
00001794,2022,12,2,1,DUPLICADO_EXACTO,1
00001794,2023,2,2,1,DUPLICADO_EXACTO,1
00001794,2023,4,2,1,DUPLICADO_EXACTO,1
00001794,2023,5,2,1,DUPLICADO_EXACTO,1
00001794,2023,6,2,1,DUPLICADO_EXACTO,1
00001794,2023,7,2,1,DUPLICADO_EXACTO,1
00001794,2023,9,2,1,DUPLICADO_EXACTO,1
00001794,2023,11,2,1,DUPLICADO_EXACTO,1
00001794,2024,1,2,1,DUPLICADO_EXACTO,1
00001794,2024,2,4,1,DUPLICADO_EXACTO,3
00001794,2024,3,2,1,DUPLICADO_EXACTO,1
00001794,2024,4,2,1,DUPLICADO_EXACTO,1
00001794,2025,4,3,1,DUPLICADO_EXACTO,2
00001794,2025,5,4,1,DUPLICADO_EXACTO,3
00001794,2025,6,2,1,DUPLICADO_EXACTO,1
00001794,2025,7,2,1,DUPLICADO_EXACTO,1
00001796,2021,5,2,1,DUPLICADO_EXACTO,1
00001796,2026,3,2,1,DUPLICADO_EXACTO,1
00001797,2020,1,2,1,DUPLICADO_EXACTO,1
00001797,2021,5,2,1,DUPLICADO_EXACTO,1
00001797,2026,3,2,1,DUPLICADO_EXACTO,1
00001798,2019,4,2,1,DUPLICADO_EXACTO,1
00001798,2021,5,2,1,DUPLICADO_EXACTO,1
00001798,2026,3,2,1,DUPLICADO_EXACTO,1
00001799,2020,9,2,1,DUPLICADO_EXACTO,1
00001799,2021,1,2,1,DUPLICADO_EXACTO,1
00001799,2021,2,2,1,DUPLICADO_EXACTO,1
00001799,2022,4,2,1,DUPLICADO_EXACTO,1
00001799,2022,7,3,1,DUPLICADO_EXACTO,2
00001799,2022,8,2,1,DUPLICADO_EXACTO,1
00001799,2023,3,3,1,DUPLICADO_EXACTO,2
00001799,2023,6,3,1,DUPLICADO_EXACTO,2
00001800,2019,4,2,1,DUPLICADO_EXACTO,1
00001800,2020,9,2,1,DUPLICADO_EXACTO,1
00001800,2021,1,2,1,DUPLICADO_EXACTO,1
00001800,2021,2,2,1,DUPLICADO_EXACTO,1
00001800,2022,12,2,1,DUPLICADO_EXACTO,1
00001801,2022,12,2,1,DUPLICADO_EXACTO,1
00001802,2026,3,2,1,DUPLICADO_EXACTO,1
00001803,2021,5,2,1,DUPLICADO_EXACTO,1
00001803,2026,3,2,1,DUPLICADO_EXACTO,1
00001804,2021,5,2,1,DUPLICADO_EXACTO,1
00001805,2021,1,2,1,DUPLICADO_EXACTO,1
00001805,2021,2,2,1,DUPLICADO_EXACTO,1
00001805,2022,4,2,1,DUPLICADO_EXACTO,1
00001805,2022,7,3,1,DUPLICADO_EXACTO,2
00001805,2022,8,4,1,DUPLICADO_EXACTO,3
00001805,2022,9,2,1,DUPLICADO_EXACTO,1
00001805,2022,10,2,1,DUPLICADO_EXACTO,1
00001805,2022,11,3,1,DUPLICADO_EXACTO,2
00001805,2022,12,4,1,DUPLICADO_EXACTO,3
00001805,2023,3,3,1,DUPLICADO_EXACTO,2
00001805,2023,6,3,1,DUPLICADO_EXACTO,2
00001806,2020,9,2,1,DUPLICADO_EXACTO,1
00001806,2021,1,2,1,DUPLICADO_EXACTO,1
00001806,2021,2,2,1,DUPLICADO_EXACTO,1
00001806,2022,4,2,1,DUPLICADO_EXACTO,1
00001806,2022,7,3,1,DUPLICADO_EXACTO,2
00001806,2022,8,4,1,DUPLICADO_EXACTO,3
00001806,2022,9,2,1,DUPLICADO_EXACTO,1
00001806,2022,10,2,1,DUPLICADO_EXACTO,1
00001806,2022,11,3,1,DUPLICADO_EXACTO,2
00001806,2023,3,3,1,DUPLICADO_EXACTO,2
00001806,2023,6,3,1,DUPLICADO_EXACTO,2
00001807,2020,9,2,1,DUPLICADO_EXACTO,1
00001807,2021,1,2,1,DUPLICADO_EXACTO,1
00001807,2021,2,2,1,DUPLICADO_EXACTO,1
00001807,2022,4,2,1,DUPLICADO_EXACTO,1
00001807,2022,7,3,1,DUPLICADO_EXACTO,2
00001807,2022,8,4,1,DUPLICADO_EXACTO,3
00001807,2022,9,2,1,DUPLICADO_EXACTO,1
