codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_clave
00029375,2024,7,0,0,0,0,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-1,COMUNIDAD NATIVA SHANQUI,00029375,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8698,8219635159215488884,2024,07,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-1,00029375,COMUNIDAD NATIVA SHANQUI,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
00000479,2024,7,4,1,0,2,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,SANTO DOMINGO DE MARANKIARI,00000479,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8699,2331450508914949318,2024,07,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,00000479,SANTO DOMINGO DE MARANKIARI,8,8,4,1,0,0,2,1,1,0,0,1,0,3,0,0,2
00000495,2024,7,0,5,0,12,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-3,RIO NEGRO,00000495,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8700,10842150719602498713,2024,07,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-3,00000495,RIO NEGRO,15,30,0,5,2,0,12,3,1,1,0,8,1,33,0,0,2
00000505,2024,7,3,1,0,1,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-2,SAN JUAN DE CHENI,00000505,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8701,6970723580913132342,2024,07,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-2,00000505,SAN JUAN DE CHENI,3,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0,2
00001140,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,CENTRO ESPERANZA,00001140,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8711,4843945552822940160,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001140,CENTRO ESPERANZA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001147,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,CENTRO COMPARACHIMAS,00001147,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8712,11278949696125838198,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001147,CENTRO COMPARACHIMAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001153,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,QUEBRADA PACO,00001153,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8713,97201178627060018,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001153,QUEBRADA PACO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00017801,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,P.S. AGUARUNA,00017801,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8714,7837465285898516762,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00017801,P.S. AGUARUNA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001096,2024,7,0,1,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,SAN CRISTOBAL,00001096,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8715,10179599573623811188,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001096,SAN CRISTOBAL,3,6,0,1,1,0,1,0,0,0,0,1,0,1,0,0,24
00001145,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SHIRINGAMAZU BAJO,00001145,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8716,17751317045132542238,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001145,SHIRINGAMAZU BAJO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001146,2024,7,0,0,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SANTA  ROSA DE CHUCHURRAS,00001146,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8717,9357499735244627521,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001146,SANTA  ROSA DE CHUCHURRAS,3,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,24
00001144,2024,7,0,1,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,SHIRINGAMAZU ALTO,00001144,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8718,15557849053388776010,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001144,SHIRINGAMAZU ALTO,2,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,24
00001154,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,PUERTO BELEN,00001154,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8719,9300077550557726914,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001154,PUERTO BELEN,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00018775,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SANTA ROSA DE PALCAZU,00018775,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8720,181940798325145925,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00018775,SANTA ROSA DE PALCAZU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
00001155,2024,7,0,1,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,CENTRO LAGARTO,00001155,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8721,6132115498540979077,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001155,CENTRO LAGARTO,3,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,24
00001134,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,NUEVA ALDEA,00001134,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8722,8855711437153956074,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001134,NUEVA ALDEA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00016325,2024,7,0,0,0,1,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,CHILLOROYA - LIVITACA,00016325,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8814,9741735438902208749,2024,07,080705,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,00016325,CHILLOROYA - LIVITACA,4,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
00016327,2024,7,0,0,0,1,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,AUSANTA,00016327,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8815,8863106824607607001,2024,07,080705,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,00016327,AUSANTA,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
00002406,2024,7,8,4,0,6,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-4,LIVITACA,00002406,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8817,892155304139645424,2024,07,080705,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-4,00002406,LIVITACA,9,18,8,4,0,0,6,3,2,2,0,6,2,8,3,2,2
00025739,2024,7,0,0,0,1,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,PISQUICOCHA,00025739,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8818,5990409736712999943,2024,07,080705,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,00025739,PISQUICOCHA,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
00025740,2024,7,0,0,0,1,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,TOTORA - REYNA DE LOS ANGELES,00025740,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8819,10468779022695807552,2024,07,080705,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-1,00025740,TOTORA - REYNA DE LOS ANGELES,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
00016332,2024,7,0,0,0,2,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-2,PATAQUEÑA - LIVITACA,00016332,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8820,17676979760548382797,2024,07,080705,CUSCO,CHUMBIVILCAS,LIVITACA,GOBIERNO REGIONAL,I-2,00016332,PATAQUEÑA - LIVITACA,3,6,0,0,0,0,2,1,0,0,0,1,0,3,0,0,2
00007700,2024,7,9,5,0,9,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,EL DESCANSO,00007700,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8828,4691948788304109209,2024,07,080503,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,00007700,EL DESCANSO,11,11,9,5,0,0,9,2,2,2,0,7,1,10,2,2,2
00002366,2024,7,0,1,0,4,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,CHECCA,00002366,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8829,7666678763258278568,2024,07,080502,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,00002366,CHECCA,5,4,0,1,1,0,4,0,0,0,0,2,0,5,0,1,2
00007700,2024,7,9,5,0,9,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,EL DESCANSO,00007700,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8830,4691948788304109209,2024,07,080503,CUSCO,CANAS,KUNTURKANKI,GOBIERNO REGIONAL,I-4,00007700,EL DESCANSO,11,11,9,5,0,0,9,2,2,2,0,7,1,10,2,2,2
00002366,2024,7,0,1,0,4,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,CHECCA,00002366,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8832,7666678763258278568,2024,07,080502,CUSCO,CANAS,CHECCA,GOBIERNO REGIONAL,I-2,00002366,CHECCA,5,4,0,1,1,0,4,0,0,0,0,2,0,5,0,1,2
00001136,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,BUENOS AIRES,00001136,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8835,4010309658194436871,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001136,BUENOS AIRES,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001139,2024,7,0,1,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,VILLA AMERICA,00001139,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8836,3442084147616928574,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001139,VILLA AMERICA,3,6,0,1,1,0,1,0,0,0,0,1,0,2,0,0,24
00001141,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,NUEVA ESPERANZA,00001141,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8837,11094453358318165192,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001141,NUEVA ESPERANZA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001152,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,PLAYA CALIENTE,00001152,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8838,12566882687523267112,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001152,PLAYA CALIENTE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001107,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,CONVENTO,00001107,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8839,4040851472247073650,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001107,CONVENTO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001137,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,ALTO ISCOZACIN,00001137,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8840,6991469723587543536,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001137,ALTO ISCOZACIN,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001140,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,CENTRO ESPERANZA,00001140,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8841,4843945552822940160,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001140,CENTRO ESPERANZA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001147,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,CENTRO COMPARACHIMAS,00001147,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8842,11278949696125838198,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001147,CENTRO COMPARACHIMAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001153,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,QUEBRADA PACO,00001153,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8843,97201178627060018,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001153,QUEBRADA PACO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001138,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,TSOPIS,00001138,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8844,2097483845383994230,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001138,TSOPIS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001143,2024,7,0,1,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,PUERTO MAYRO,00001143,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8845,6911455887198352624,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001143,PUERTO MAYRO,2,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,24
00001149,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SANTA MARIA,00001149,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8846,470243951820808849,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001149,SANTA MARIA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001151,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,RIO NEGRO,00001151,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8847,184771177461801426,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001151,RIO NEGRO,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00017801,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,P.S. AGUARUNA,00017801,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8848,7837465285898516762,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00017801,P.S. AGUARUNA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001096,2024,7,0,1,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,SAN CRISTOBAL,00001096,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8849,10179599573623811188,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001096,SAN CRISTOBAL,3,6,0,1,1,0,1,0,0,0,0,1,0,1,0,0,24
00001145,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SHIRINGAMAZU BAJO,00001145,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8850,17751317045132542238,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001145,SHIRINGAMAZU BAJO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001146,2024,7,0,0,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SANTA  ROSA DE CHUCHURRAS,00001146,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8851,9357499735244627521,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001146,SANTA  ROSA DE CHUCHURRAS,3,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,24
00001144,2024,7,0,1,0,1,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,SHIRINGAMAZU ALTO,00001144,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8852,15557849053388776010,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001144,SHIRINGAMAZU ALTO,2,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,24
00001154,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,PUERTO BELEN,00001154,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8853,9300077550557726914,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001154,PUERTO BELEN,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00018775,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,SANTA ROSA DE PALCAZU,00018775,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8854,181940798325145925,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00018775,SANTA ROSA DE PALCAZU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
00001155,2024,7,0,1,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,CENTRO LAGARTO,00001155,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8855,6132115498540979077,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-2,00001155,CENTRO LAGARTO,3,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,24
00001134,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,NUEVA ALDEA,00001134,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8856,8855711437153956074,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001134,NUEVA ALDEA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001135,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,LOMA LINDA,00001135,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8857,4534774074944910784,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001135,LOMA LINDA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001148,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,CENTRO CASTILLA,00001148,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8858,15870008828750764778,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001148,CENTRO CASTILLA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001150,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,MAZUHUAZU,00001150,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8859,16258653777437853758,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001150,MAZUHUAZU,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00001133,2024,7,11,6,0,5,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-4,ISCOZACIN,00001133,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8860,7223316382346948502,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-4,00001133,ISCOZACIN,7,14,11,6,0,0,5,1,2,1,0,8,0,23,6,2,24
00001136,2024,7,0,0,0,0,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,BUENOS AIRES,00001136,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8861,4010309658194436871,2024,07,190304,PASCO,OXAPAMPA,PALCAZU,GOBIERNO REGIONAL,I-1,00001136,BUENOS AIRES,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
00000486,2024,7,0,1,0,1,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-2,SAN PEDRO,00000486,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8894,5224665565958824287,2024,07,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-2,00000486,SAN PEDRO,6,6,0,1,1,0,1,0,0,0,0,1,0,2,1,0,2
00000493,2024,7,0,0,0,1,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,MARIPOSA,00000493,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8895,7466462906006223262,2024,07,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,00000493,MARIPOSA,12,9,0,0,0,0,1,1,0,0,0,2,0,5,0,1,2
00000485,2024,7,0,4,0,5,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-3,COVIRIALI,00000485,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8896,16933040354854458016,2024,07,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-3,00000485,COVIRIALI,18,22,0,4,2,0,5,1,2,1,0,3,1,12,4,1,2
00000487,2024,7,0,0,0,1,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,SANTA MARIA,00000487,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8897,1030855390406421661,2024,07,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,00000487,SANTA MARIA,5,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
00017678,2024,7,0,1,0,1,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,HUANCAMACHAY,00017678,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8905,5194763584549016296,2024,07,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,00017678,HUANCAMACHAY,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2
00000489,2024,7,0,0,0,0,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,BUENOS AIRES,00000489,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8906,6205424625908474174,2024,07,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,00000489,BUENOS AIRES,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
00000494,2024,7,0,0,0,0,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,APALLA CALABAZA,00000494,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8907,13378038914143747577,2024,07,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,00000494,APALLA CALABAZA,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00000492,2024,7,0,1,0,1,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,SANTA ROSITA,00000492,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8908,14736242968670698533,2024,07,120605,JUNIN,SATIPO,PAMPA HERMOSA,GOBIERNO REGIONAL,I-2,00000492,SANTA ROSITA,4,4,0,1,1,0,1,0,0,0,0,1,0,2,0,0,2
00007186,2024,7,0,0,0,0,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,PALMAPAMPA,00007186,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8909,12541440251134580506,2024,07,120602,JUNIN,SATIPO,COVIRIALI,GOBIERNO REGIONAL,I-1,00007186,PALMAPAMPA,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00008911,2024,7,0,0,0,1,CUSCO,QUISPICANCHI,CCATCA,GOBIERNO REGIONAL,I-1,HUARA HUARA,00008911,2024,07,True,data\raw\Capacidad\ConsultaA_2024_v22.csv,8917,11663493337213797001,2024,07,081205,CUSCO,QUISPICANCHI,CCATCA,GOBIERNO REGIONAL,I-1,00008911,HUARA HUARA,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
