codigo_ipress,anio,mes,_archivo,_registro,variable,valor_original,motivo
00014314,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14833,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14842,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14937,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14946,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000567,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15031,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00002416,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15235,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00002411,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15240,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00002416,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15245,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010182,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15261,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15391,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15582,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00013264,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15609,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00002411,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15616,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010182,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15922,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15968,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,15969,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00001908,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16002,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16310,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16312,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16313,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16317,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00001908,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16613,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010776,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,17385,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00015349,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,17590,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000979,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18336,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18395,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18560,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18571,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18572,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18573,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18574,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18577,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18578,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18579,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005514,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18584,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18733,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18734,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18735,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005522,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18737,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18738,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18739,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18740,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00027157,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18898,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00014314,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18900,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18909,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005425,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18918,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000979,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18968,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,18977,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19112,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19113,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19114,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19117,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19125,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19128,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19129,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19130,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19134,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010182,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19242,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19383,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19544,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030643,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19580,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19581,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19582,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19668,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005510,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19990,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005509,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19991,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005508,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19992,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005507,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19993,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005506,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19994,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005504,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19996,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20071,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20215,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000333,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20319,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000741,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20572,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00013174,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20588,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20590,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20591,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005447,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20592,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005445,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20594,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000567,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20944,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00030643,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21385,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030642,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21386,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030641,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21387,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000979,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21611,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00013264,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21715,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005547,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21722,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000741,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21880,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00017862,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22737,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22749,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005449,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22821,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005448,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22822,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005445,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22825,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000431,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22982,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00000559,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22984,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00000560,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22985,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00000431,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22996,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00000559,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22998,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00000560,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22999,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00015349,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,23047,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,23125,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00000979,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,23570,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,23990,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00025879,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24053,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00021550,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24054,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00011909,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24056,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00007080,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24059,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005441,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24060,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24068,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24190,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24191,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24192,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24193,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24196,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24197,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24198,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24260,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00000979,2022,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24293,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24744,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030639,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24745,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030638,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24746,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005410,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24750,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005398,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24758,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00014314,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24942,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00005543,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,24943,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25128,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00005432,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25422,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005432,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25547,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00009478,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25968,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25983,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010831,2022,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,25984,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00017862,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26439,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00016948,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26440,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26548,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00019549,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26785,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26786,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26787,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26788,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26791,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26792,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26793,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010831,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26888,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010831,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26890,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010831,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26935,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010831,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26936,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00010831,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26937,CA_MEDICOS_TOTAL,NE_0001,NO_NUMERICO_O_NO_FINITO
00019549,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27242,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00007106,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27243,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005525,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27244,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005524,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27245,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005521,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27248,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005520,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27249,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00005519,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27250,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00010182,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27335,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00025732,2022,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,27534,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
00030640,2022,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,28014,CA_MEDICOS_TOTAL,NE_0002,NO_NUMERICO_O_NO_FINITO
