ANHO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SECTOR,CATEGORIA,CO_IPRESS,RAZON_SOC,ID_HOSPITALIZACION,HOSPITALIZACION,NRO_TOTAL_HOSPIT_ING,NRO_TOTAL_HOSPIT_EGR,NRO_TOTAL_ESTANCIAS,NRO_TOTAL_PACIENTES_CAMAS,NRO_TOTAL_CAMAS,NRO_TOTAL_CAMAS_DISPONIB,NRO_TOTAL_FALLECIDOS
2019,4,120603,JUNIN,SATIPO,LLAYLLA,GOBIERNO REGIONAL,I-1,433,BELEN,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,120604,JUNIN,SATIPO,MAZAMARI,GOBIERNO REGIONAL,I-2,436,PUEBLO LIBRE DE PAURIALI,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,120604,JUNIN,SATIPO,MAZAMARI,GOBIERNO REGIONAL,I-1,16909,TEORIA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,120604,JUNIN,SATIPO,MAZAMARI,GOBIERNO REGIONAL,I-1,16908,GLORIABAMBA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,554,SHALACANCHA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,210801,PUNO,MELGAR,AYAVIRI,GOBIERNO REGIONAL,II-1,3156,SAN JUAN DE DIOS (AYAVIRI),240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,45,52,254,554,19,570,0
2019,4,210801,PUNO,MELGAR,AYAVIRI,GOBIERNO REGIONAL,II-1,3156,SAN JUAN DE DIOS (AYAVIRI),241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,37,41,104,104,6,180,0
2019,4,210801,PUNO,MELGAR,AYAVIRI,GOBIERNO REGIONAL,II-1,3156,SAN JUAN DE DIOS (AYAVIRI),241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,35,35,72,79,7,210,0
2019,4,210801,PUNO,MELGAR,AYAVIRI,GOBIERNO REGIONAL,II-1,3156,SAN JUAN DE DIOS (AYAVIRI),241800,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,16,17,55,57,14,420,0
2019,4,210801,PUNO,MELGAR,AYAVIRI,GOBIERNO REGIONAL,II-1,3156,SAN JUAN DE DIOS (AYAVIRI),242500,HOSPITALIZACIÓN-PEDIATRÍA GENERAL-,20,22,78,79,7,210,0
2019,4,210801,PUNO,MELGAR,AYAVIRI,GOBIERNO REGIONAL,II-1,3156,SAN JUAN DE DIOS (AYAVIRI),243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,44,51,213,214,3,90,0
2019,4,20801,ANCASH,CASMA,CASMA,GOBIERNO REGIONAL,II-1,1719,HOSPITAL DE APOYO CASMA,241800,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,20,22,91,85,5,150,0
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-1,27021,nueva esperanza,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-3,6815,VIRGEN DEL CARMEN,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-2,4785,APAN BAJO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-1,4792,MARCO LAGUNA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-2,4788,HUANGAMARCA,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-1,4797,ATOSHAICO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-1,6844,SUGARMAYO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-1,4786,EL ROMERO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-1,9870,PUSOC,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,12,150115,LIMA,LIMA,LA VICTORIA,MINSA,III-E,6212,HOSPITAL DE EMERGENCIAS PEDIATRICAS,240700,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA ,62,50,230,289,12,332,0
2019,12,150115,LIMA,LIMA,LA VICTORIA,MINSA,III-E,6212,HOSPITAL DE EMERGENCIAS PEDIATRICAS,250105,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA,4,2,79,106,4,124,0
2019,12,150115,LIMA,LIMA,LA VICTORIA,MINSA,III-E,6212,HOSPITAL DE EMERGENCIAS PEDIATRICAS,250108,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) PEDIÁTRICA,10,2,5,144,5,155,0
2019,12,150115,LIMA,LIMA,LA VICTORIA,MINSA,III-E,6212,HOSPITAL DE EMERGENCIAS PEDIATRICAS,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA ,34,38,223,125,5,184,0
2019,12,150115,LIMA,LIMA,LA VICTORIA,MINSA,III-E,6212,HOSPITAL DE EMERGENCIAS PEDIATRICAS,242300,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,64,53,307,415,13,441,0
2019,12,40520,AREQUIPA,CAYLLOMA,MAJES,ESSALUD,I-2,13304,CENTRO DE ATENCION PRIMARIA I EL PEDREGAL ESSALUD,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,5,150113,LIMA,LIMA,JESUS MARIA,PRIVADO,II-E,20346,CLINICA SANTA BEATRIZ,240000,HOSPITALIZACIÓN,178,149,133,269,30,930,0
2019,5,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-2,4800,LA COLPA LLAUCAN,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,5,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-2,4799,EL ALUMBRE,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,5,60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,GOBIERNO REGIONAL,I-3,4784,EL TAMBO,NE_0001,,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2019,4,200601,PIURA,SULLANA,SULLANA,PRIVADO,II-1,12261,CLINICA INMACULADA,240000,HOSPITALIZACIÓN,212,1180,337,509,30,930,0
2019,6,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,GOBIERNO REGIONAL,II-1,5243,HOSPITAL DISTRITAL VISTA ALEGRE,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,2,2,6,6,2,56,0
2019,6,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,GOBIERNO REGIONAL,II-1,5243,HOSPITAL DISTRITAL VISTA ALEGRE,241400,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA ,32,32,61,61,6,184,0
2019,1,150142,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,23159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,272,200,974,1103,36,1144,1
2019,1,150142,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,23159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,153,92,374,361,12,382,0
2019,1,150142,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,23159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,241600,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,494,395,829,858,35,1097,0
2019,1,150142,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,23159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,241800,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,154,135,1057,1077,36,1118,9
